"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
63.3038,2.13,17.0585,17.0412,0.038875,0.427781,1.91736e+08,683904,28105.3,8530.44,4.24437e+09,2.11261e+07,6.95852e+08,1.60697e+10,0,0,6.83315e+06,2.14693e+10,
73.5887,2.24297,12.8339,10.9288,0.0382813,0.367375,1.73039e+08,154496,8200,4227.06,4.24822e+09,2.12589e+07,8.1712e+08,1.59445e+10,0,0,6.83315e+06,2.14693e+10,
78.6602,4.65534,9.22372,7.12881,0.0233437,0.308594,1.4782e+08,8.40525e+06,1982.16,3998.91,4.26162e+09,2.14636e+07,9.93382e+08,1.57546e+10,0,0,6.83315e+06,2.14693e+10,
77.166,6.05391,7.788,8.56403,0.0367188,0.391281,1.74207e+08,3.32675e+07,4585.12,7334.97,4.29176e+09,2.17152e+07,1.22187e+09,1.54957e+10,0,0,6.83315e+06,2.14693e+10,
68.2802,5.73919,11.3009,14.1396,0.0311875,0.508875,1.85371e+08,1.04319e+08,8712.78,4978.97,4.33213e+09,2.19466e+07,1.43482e+09,1.52422e+10,0,0,6.83315e+06,2.14693e+10,
59.0577,4.656,15.0507,20.5626,0.0467188,0.626438,2.05279e+08,1.78831e+08,1830.97,3111.78,4.39324e+09,2.21409e+07,1.61538e+09,1.50003e+10,0,0,6.83315e+06,2.14693e+10,
63.0237,4.82053,14.1862,17.2605,0.0463438,0.662969,1.95902e+08,1.93758e+08,4588.94,4110.28,4.47212e+09,2.23327e+07,1.79241e+09,1.47442e+10,0,0,6.83315e+06,2.14693e+10,
69.3002,4.68741,10.4142,14.9117,0.0348437,0.651719,1.91741e+08,1.81767e+08,6908.59,60278.4,4.55452e+09,2.25258e+07,1.97359e+09,1.44804e+10,0,0,6.83315e+06,2.14693e+10,
66.8815,5.55188,12.4972,14.4525,0.04675,0.570156,1.68413e+08,1.58814e+08,1718.84,2886.59,4.62502e+09,2.27309e+07,2.16017e+09,1.42232e+10,0,0,6.83315e+06,2.14693e+10,
64.1783,5.88634,11.2602,18.0684,0.0299062,0.57675,1.80663e+08,1.6708e+08,8057.69,8494.16,4.69944e+09,2.29556e+07,2.35908e+09,1.39496e+10,0,0,6.83315e+06,2.14693e+10,
57.9421,5.62181,14.5385,21.2085,0.0425312,0.6465,1.85019e+08,2.15241e+08,4649.75,6974.94,4.75896e+09,2.31619e+07,2.55099e+09,1.3698e+10,0,0,6.83315e+06,2.14693e+10,
62.0902,5.40997,12.7843,19.0199,0.0389063,0.656719,2.00643e+08,2.05934e+08,5127.75,6246.47,4.8175e+09,2.33725e+07,2.75045e+09,1.34398e+10,0,0,6.83315e+06,2.14693e+10,
62.7913,4.50816,14.0984,17.9394,0.0468125,0.615844,1.98682e+08,1.72143e+08,14111,21263.8,4.8648e+09,2.35657e+07,2.93137e+09,1.32114e+10,0,0,6.83315e+06,2.14693e+10,
65.1943,4.62763,13.0789,16.5895,0.0312187,0.478531,1.771e+08,1.34269e+08,55012.3,44782.7,4.88805e+09,2.37793e+07,3.11424e+09,1.3005e+10,0,0,6.83315e+06,2.14693e+10,
69.6195,4.85659,9.31219,15.6326,0.0389375,0.540344,1.70638e+08,1.5923e+08,56713.5,67870.6,4.90263e+09,2.39775e+07,3.29109e+09,1.28134e+10,0,0,6.83315e+06,2.14693e+10,
65.5495,4.99466,11.2683,17.6109,0.042625,0.534,1.37898e+08,2.08202e+08,116732,100267,4.91911e+09,2.41902e+07,3.461e+09,1.26268e+10,0,0,6.83315e+06,2.14693e+10,
59.8602,6.23216,12.4123,20.9661,0.0234375,0.505719,1.12179e+08,2.08092e+08,131134,111743,4.93971e+09,2.44174e+07,3.64904e+09,1.24179e+10,0,0,6.83315e+06,2.14693e+10,
54.9549,6.46241,14.5681,23.5036,0.0273438,0.483656,1.20742e+08,1.87995e+08,76551.8,94840.9,4.96286e+09,2.46404e+07,3.84093e+09,1.22027e+10,0,0,6.83315e+06,2.14693e+10,
58.6931,7.79891,14.6061,18.4922,0.01375,0.395937,1.12402e+08,1.64753e+08,173386,133115,4.98458e+09,2.48759e+07,4.04642e+09,1.19752e+10,0,0,6.83315e+06,2.14693e+10,
64.6316,7.56712,13.4284,13.9635,0.0273125,0.382188,8.32522e+07,1.65653e+08,132649,213654,5.01764e+09,2.51069e+07,4.23032e+09,1.1758e+10,0,0,6.83315e+06,2.14693e+10,
67.8766,9.54878,10.887,11.233,0.0271562,0.427813,5.8623e+07,2.18725e+08,120575,184010,5.05213e+09,2.53618e+07,4.44999e+09,1.15036e+10,0,0,6.83315e+06,2.14693e+10,
62.0792,10.2902,12.0933,15.1088,0.0273438,0.401094,2.29949e+07,2.32305e+08,90088.5,174905,5.08435e+09,2.56771e+07,4.66571e+09,1.12553e+10,0,0,6.83315e+06,2.14693e+10,
58.3762,11.5006,13.2713,16.457,0.0114062,0.383469,2.37939e+07,2.20758e+08,46388.9,162865,5.13963e+09,2.59936e+07,4.87155e+09,1.09939e+10,0,0,6.83315e+06,2.14693e+10,
65.7438,13.5473,9.53838,10.7532,0.0234375,0.393969,1.92535e+07,2.0904e+08,61259.9,177154,5.15019e+09,2.63219e+07,5.0776e+09,1.0777e+10,0,0,6.83315e+06,2.14693e+10,
59.4563,13.9474,10.3272,15.8801,0.0155937,0.373406,1.66387e+07,2.05502e+08,62244.3,204020,5.077e+09,2.66367e+07,5.21854e+09,1.07089e+10,0,0,6.83315e+06,2.14693e+10,
54.7047,12.6377,13.772,18.4724,0.03125,0.381875,8.76314e+06,2.18957e+08,67071.2,198855,4.9949e+09,2.69198e+07,5.3746e+09,1.06347e+10,0,0,6.83315e+06,2.14693e+10,
50.4155,11.843,15.8744,21.4575,0.035125,0.374531,5.72672e+06,2.10154e+08,63822.4,194618,4.95294e+09,2.71647e+07,5.36396e+09,1.0687e+10,0,0,6.83315e+06,2.14693e+10,
44.2059,10.3445,19.7438,25.3239,0.015625,0.366281,5.44742e+06,2.03973e+08,40665,163623,4.63041e+09,2.73761e+07,5.22955e+09,1.11437e+10,0,0,6.83315e+06,2.14693e+10,
47.8925,10.6965,18.7275,22.2821,0.015625,0.386,2.88384e+06,2.22681e+08,42484.3,151769,4.29037e+09,2.76029e+07,5.26531e+09,1.14478e+10,0,0,6.83315e+06,2.14693e+10,
46.2791,10.6909,18.9851,23.5527,0.0425312,0.449719,4.33894e+06,2.30133e+08,48795.1,163690,4.05205e+09,2.78222e+07,5.27372e+09,1.16775e+10,0,0,6.83315e+06,2.14693e+10,
