"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
31.11,7.26022,57.4877,2.89291,0.0117188,1.23738,5.5968e+07,2.65528e+07,3.01421e+06,3.42651e+06,2.97647e+09,1.07439e+07,5.47511e+08,1.74964e+10,0,0,7.1977e+06,2.1469e+10,
31.5364,6.89428,57.8446,2.6245,0.0195,1.08066,3.35232e+07,1.63041e+07,3.99683e+06,3.58987e+06,2.98174e+09,1.08489e+07,5.80344e+08,1.74582e+10,0,0,7.1977e+06,2.1469e+10,
30.5263,7.29184,56.8595,4.17859,0.015625,1.12803,3.87635e+07,6.04631e+07,145182,65020.4,2.98332e+09,1.09848e+07,6.19737e+08,1.7417e+10,0,0,7.1977e+06,2.1469e+10,
29.464,7.31119,56.2302,5.82341,0.0078125,1.16325,3.71796e+07,6.8639e+07,33151.1,131439,2.98577e+09,1.10981e+07,6.58456e+08,1.73758e+10,0,0,7.1977e+06,2.1469e+10,
30.3473,7.35287,57.4232,3.69019,0.0195312,1.16681,4.29596e+07,1.63784e+07,2.22042e+06,3.88108e+06,2.98848e+09,1.12115e+07,7.00907e+08,1.73305e+10,0,0,7.1977e+06,2.1469e+10,
31.3396,7.18522,57.0424,3.2855,0.00390625,1.1435,4.59315e+07,8.34278e+06,4.45667e+06,2.84606e+06,2.98884e+09,1.13076e+07,7.39695e+08,1.72912e+10,0,0,7.1977e+06,2.1469e+10,
32.2176,7.22284,56.3198,3.13162,0.0195312,1.08856,3.65583e+07,2.53315e+07,477733,223488,2.99048e+09,1.14318e+07,7.79066e+08,1.72501e+10,0,0,7.1977e+06,2.1469e+10,
31.0337,7.18187,57.0008,3.57422,0.015625,1.19378,4.61696e+07,5.62115e+07,1.0374e+06,501889,2.9964e+09,1.1524e+07,8.19727e+08,1.72034e+10,0,0,7.1977e+06,2.1469e+10,
30.0574,7.31225,56.5346,4.9245,0.00390625,1.16734,3.52184e+07,8.24719e+07,1.38501e+06,3.73408e+06,2.99817e+09,1.16364e+07,8.58481e+08,1.71628e+10,0,0,7.1977e+06,2.1469e+10,
30.5479,7.30981,56.4235,4.50591,0.00390625,1.20909,4.3231e+07,6.1377e+07,1.40502e+06,1.61414e+06,2.99816e+09,1.18153e+07,9.00583e+08,1.71205e+10,0,0,7.1977e+06,2.1469e+10,
31.4776,7.25584,57.4888,2.63437,0.0195312,1.12397,5.07469e+07,2.15598e+07,3.12832e+06,1.22494e+06,3.00297e+09,1.19853e+07,9.42903e+08,1.70732e+10,0,0,7.1977e+06,2.1469e+10,
31.6855,7.156,57.611,2.36522,0.0234375,1.15884,4.12713e+07,1.505e+07,2.51859e+06,939518,3.00349e+09,1.21064e+07,9.81963e+08,1.70335e+10,0,0,7.1977e+06,2.1469e+10,
30.5304,7.28884,57.9625,3.08691,0.00390625,1.12753,4.21135e+07,3.15727e+07,145488,2.69024e+06,3.00483e+09,1.22435e+07,1.0254e+09,1.69886e+10,0,0,7.1977e+06,2.1469e+10,
30.2438,7.35344,56.6518,4.50581,0.0078125,1.23725,4.24307e+07,7.50781e+07,2.1953e+06,2.81275e+06,3.00539e+09,1.23712e+07,1.0688e+09,1.69445e+10,0,0,7.1977e+06,2.1469e+10,
31.9736,7.10537,56.1972,3.55719,0.0117188,1.15497,4.8768e+07,5.51616e+07,2.49328e+06,653007,3.00524e+09,1.25076e+07,1.10887e+09,1.69045e+10,0,0,7.1977e+06,2.1469e+10,
31.0011,6.87222,58.6291,2.43606,0.0078125,1.05366,3.43035e+07,1.75511e+07,2.3324e+06,2.2125e+06,3.0052e+09,1.26159e+07,1.14651e+09,1.68668e+10,0,0,7.1977e+06,2.1469e+10,
31.5794,7.03259,58.6442,1.66225,0.015625,1.06591,4.54144e+07,1.54468e+07,709390,1.73622e+06,3.00663e+09,1.27684e+07,1.19447e+09,1.68172e+10,0,0,7.1977e+06,2.1469e+10,
31.7939,6.93472,56.9464,3.16972,0.0078125,1.14744,5.22086e+07,3.74008e+07,3.42762e+06,2.93583e+06,3.00746e+09,1.28937e+07,1.23828e+09,1.67725e+10,0,0,7.1977e+06,2.1469e+10,
