"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
96.5556,0.677781,2.64994,0.0117188,0.0115312,0.093625,1.07249e+07,414336,1.44831e+06,1.39147e+06,5.5151e+09,2.98944e+06,3.14574e+08,1.51984e+10,0,0,6.83315e+06,2.14693e+10,
96.7308,0.448562,2.44941,0.2855,0.0078125,0.0779688,1.06929e+07,96384,1.30872e+06,1.2401e+06,5.54352e+09,2.99853e+06,3.18918e+08,1.51656e+10,0,0,6.83315e+06,2.14693e+10,
95.0456,0.523312,3.31803,1.01397,0.00390625,0.0952813,1.12287e+07,203520,1.4049e+06,1.31487e+06,5.56828e+09,3.01402e+06,3.23514e+08,1.51363e+10,0,0,6.83315e+06,2.14693e+10,
96.2468,0.982063,2.66453,0.00384375,0.00778125,0.0949687,2.00635e+07,124160,1.17744e+06,1.05739e+06,5.63932e+09,3.04435e+06,3.32752e+08,1.5056e+10,0,0,6.83315e+06,2.14693e+10,
95.5453,1.89681,2.29428,0,0.0115937,0.252062,5.53638e+07,153856,781813,731954,5.86451e+09,3.08608e+06,3.59863e+08,1.48036e+10,0,0,6.83315e+06,2.14693e+10,
94.8522,2.59297,2.18719,0.0155937,0.0185,0.333812,8.3465e+07,274688,1.658e+06,1.94194e+06,6.19341e+09,3.13523e+06,4.00181e+08,1.44344e+10,0,0,6.83315e+06,2.14693e+10,
94.748,2.75284,2.19963,0.00346875,0.023,0.273281,6.72481e+07,468224,2.39864e+06,2.50166e+06,6.53256e+09,3.17146e+06,4.32931e+08,1.40624e+10,0,0,6.83315e+06,2.14693e+10,
95.4576,2.20319,2.12291,0,0.0185937,0.197781,5.31548e+07,554496,2.47065e+06,2.71165e+06,6.74828e+09,3.20051e+06,4.58477e+08,1.38211e+10,0,0,6.83315e+06,2.14693e+10,
97.6055,1.155,1.08962,0.00390625,0.0234375,0.122625,2.9567e+07,248576,1.82318e+06,2.0033e+06,6.85273e+09,3.2169e+06,4.72129e+08,1.3703e+10,0,0,6.83315e+06,2.14693e+10,
97.1485,1.08625,1.68359,0,0,0.08175,1.76051e+07,146432,1.784e+06,1.68586e+06,6.8911e+09,3.23136e+06,4.79889e+08,1.36569e+10,0,0,6.83315e+06,2.14693e+10,
97.2574,0.515844,2.13506,0.00359375,0.0117188,0.0765,1.77528e+07,156672,1.27906e+06,1.45926e+06,6.91539e+09,3.2489e+06,4.87846e+08,1.36246e+10,0,0,6.83315e+06,2.14693e+10,
96.8796,0.898187,2.08306,0.00371875,0.00390625,0.131781,2.69123e+07,76288,1.3294e+06,970983,6.96977e+09,3.27731e+06,5.00328e+08,1.35577e+10,0,0,6.83315e+06,2.14693e+10,
96.4071,1.16741,2.18619,0.0078125,0.0078125,0.223906,4.90038e+07,454656,1.34308e+06,1.32874e+06,7.04622e+09,3.31635e+06,5.24095e+08,1.34574e+10,0,0,6.83315e+06,2.14693e+10,
96.1478,1.37931,2.146,0.00390625,0.0234062,0.299656,6.88599e+07,325888,2.26806e+06,2.08222e+06,7.12369e+09,3.36e+06,5.57466e+08,1.33466e+10,0,0,6.83315e+06,2.14693e+10,
96.5607,1.30587,1.84584,0.0117188,0.0234375,0.252594,6.04454e+07,316416,2.22226e+06,2.23672e+06,7.17354e+09,3.39814e+06,5.86673e+08,1.32675e+10,0,0,6.83315e+06,2.14693e+10,
96.3401,1.34316,2.07919,0,0.0234375,0.214281,5.12617e+07,448768,2.8054e+06,2.87554e+06,7.22014e+09,3.43347e+06,6.11201e+08,1.31963e+10,0,0,6.83315e+06,2.14693e+10,
96.3891,1.30303,2.09678,0.00390625,0.025625,0.181688,3.72595e+07,329472,2.45311e+06,2.58365e+06,7.25246e+09,3.47456e+06,6.28767e+08,1.31464e+10,0,0,6.83315e+06,2.14693e+10,
96.8052,0.947594,2.10412,0.0035625,0.0075625,0.131969,2.90348e+07,512768,2.03309e+06,2.54831e+06,7.28009e+09,3.50784e+06,6.42359e+08,1.31051e+10,0,0,6.83315e+06,2.14693e+10,
97.0128,0.793094,2.04253,0,0.00778125,0.143875,2.84262e+07,296192,1.42044e+06,1.31011e+06,7.29233e+09,3.52845e+06,6.55487e+08,1.30797e+10,0,0,6.83315e+06,2.14693e+10,
97.1888,0.645219,2.02697,0,0,0.139094,3.49443e+07,150272,1.45614e+06,1.02598e+06,7.29378e+09,3.5561e+06,6.72164e+08,1.30616e+10,0,0,6.83315e+06,2.14693e+10,
97.4798,0.784969,1.49391,0.0195,0.0195,0.202437,4.54932e+07,357888,1.36829e+06,924984,7.29794e+09,3.58822e+06,6.94085e+08,1.30355e+10,0,0,6.83315e+06,2.14693e+10,
96.7758,0.830563,2.14559,0,0.0308437,0.217437,5.44957e+07,255232,1.59632e+06,1.97932e+06,7.30576e+09,3.62419e+06,7.20408e+08,1.30013e+10,0,0,6.83315e+06,2.14693e+10,
96.5985,0.736906,2.40866,0,0.0078125,0.24825,5.70826e+07,519680,2.15349e+06,2.61063e+06,7.31242e+09,3.66157e+06,7.48089e+08,1.29669e+10,0,0,6.83315e+06,2.14693e+10,
96.9701,0.77025,2.00687,0,0.015625,0.237406,5.26909e+07,291840,2.96391e+06,3.20701e+06,7.31614e+09,3.69216e+06,7.73111e+08,1.29381e+10,0,0,6.83315e+06,2.14693e+10,
97.2735,0.58175,1.93578,0,0.0154062,0.193687,3.88925e+07,225536,3.0958e+06,3.16417e+06,7.31861e+09,3.71802e+06,7.91868e+08,1.29169e+10,0,0,6.83315e+06,2.14693e+10,
