"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
83.0833,4.63625,9.50769,2.57163,0.0227187,0.178531,3.68261e+07,620800,167805,141006,2.08217e+09,6.57626e+06,1.20233e+09,1.774e+10,0,0,6.83315e+06,2.14693e+10,
89.4027,5.62031,4.26259,0.501906,0.0115937,0.201063,4.24292e+07,646400,178942,157429,2.17784e+09,6.66227e+06,1.22285e+09,1.76237e+10,0,0,6.83315e+06,2.14693e+10,
92.7378,4.68762,1.77116,0.504313,0.0542813,0.244844,7.53144e+07,358400,88663,91099.8,2.47805e+09,6.74688e+06,1.2599e+09,1.72864e+10,0,0,6.83315e+06,2.14693e+10,
90.9301,5.05016,2.0255,1.61862,0.023375,0.352281,1.06384e+08,544512,126734,104390,2.83664e+09,6.83482e+06,1.31367e+09,1.68739e+10,0,0,6.83315e+06,2.14693e+10,
84.9181,4.76306,4.74878,5.13669,0.0496875,0.383625,1.26582e+08,506112,242801,177229,3.08844e+09,6.95578e+06,1.37887e+09,1.65568e+10,0,0,6.83315e+06,2.14693e+10,
76.4544,4.68172,8.76897,9.64378,0.0388437,0.412438,1.41393e+08,315392,241761,168141,3.28955e+09,7.07046e+06,1.44875e+09,1.62857e+10,0,0,6.83315e+06,2.14693e+10,
68.3943,4.29869,12.7555,14.0162,0.0345937,0.500625,1.64491e+08,557568,232566,158397,3.43081e+09,7.1936e+06,1.53024e+09,1.60628e+10,0,0,6.83315e+06,2.14693e+10,
62.1003,4.05428,15.9198,17.3329,0.0540313,0.538562,1.82408e+08,314368,292517,163463,3.59184e+09,7.31366e+06,1.62453e+09,1.58074e+10,0,0,6.83315e+06,2.14693e+10,
57.4357,3.79069,18.3847,19.7812,0.0506562,0.557188,1.94134e+08,388864,250409,103491,3.75133e+09,7.42874e+06,1.71999e+09,1.55523e+10,0,0,6.83315e+06,2.14693e+10,
49.5708,3.65834,24.1988,21.9724,0.0508125,0.549,1.99315e+08,211200,137557,170874,3.7429e+09,7.55174e+06,1.81917e+09,1.54615e+10,0,0,6.83315e+06,2.14693e+10,
47.1449,3.64341,26.189,22.483,0.0311562,0.508656,1.77863e+08,233984,211589,220781,3.49716e+09,7.65939e+06,1.90796e+09,1.56183e+10,0,0,6.83315e+06,2.14693e+10,
