"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
96.1117,3.16394,0.465969,0.0216875,0.00753125,0.229219,7.473e+07,221184,22398.1,5171,5.5474e+09,3.03296e+06,3.02848e+08,1.51778e+10,0,0,6.83315e+06,2.14693e+10,
97.6655,1.74091,0.496906,0,0.0132187,0.083375,2.93645e+07,113664,11548.3,4722.25,5.62314e+09,3.10413e+06,3.15932e+08,1.50889e+10,0,0,6.83315e+06,2.14693e+10,
98.641,1.06656,0.269594,0,0,0.0229062,1.03542e+07,93696,17998.4,5378.59,5.63312e+09,3.14368e+06,3.19991e+08,1.50748e+10,0,0,6.83315e+06,2.14693e+10,
99.2269,0.558469,0.171937,0.0116875,0.0078125,0.0232187,4.34918e+06,102912,9973.66,7175.75,5.6407e+09,3.20691e+06,3.21132e+08,1.5066e+10,0,0,6.83315e+06,2.14693e+10,
99.2142,0.482656,0.244969,0.0312812,0.00390625,0.0230312,5.8688e+06,250624,4800.66,3746,5.65021e+09,3.32288e+06,3.22908e+08,1.50546e+10,0,0,6.83315e+06,2.14693e+10,
98.2698,1.02297,0.619094,0.0112187,0.0078125,0.069125,1.3697e+07,56320,12821.7,31985.8,5.70829e+09,3.43552e+06,3.28888e+08,1.49905e+10,0,0,6.83315e+06,2.14693e+10,
97.6085,1.12262,1.02034,0.0705625,0.0145937,0.163375,2.93535e+07,122624,99467.8,83910,5.80223e+09,3.51539e+06,3.42872e+08,1.48825e+10,0,0,6.83315e+06,2.14693e+10,
95.5086,1.74444,2.06066,0.454062,0.0117188,0.220562,3.80575e+07,601600,269112,234189,6.00988e+09,3.60896e+06,3.6099e+08,1.46566e+10,0,0,6.83315e+06,2.14693e+10,
96.7198,1.37494,1.49369,0.246312,0.0078125,0.157656,3.12074e+07,664064,333435,331666,6.13967e+09,3.68435e+06,3.75358e+08,1.45124e+10,0,0,6.83315e+06,2.14693e+10,
95.8634,1.47631,2.46178,0.124625,0.0195,0.054375,9.19501e+06,447232,220302,227384,5.93557e+09,3.83846e+06,3.79036e+08,1.47126e+10,0,0,6.83315e+06,2.14693e+10,
88.9331,2.42719,8.14131,0.428375,0.0078125,0.0622188,3.70867e+06,222976,124087,367216,5.251e+09,4.05568e+06,3.79938e+08,1.53961e+10,0,0,6.83315e+06,2.14693e+10,
76.9411,4.26616,17.9122,0.783594,0,0.0971562,2.36979e+06,420864,114019,188989,3.58168e+09,4.22886e+06,3.79997e+08,1.70652e+10,0,0,6.83315e+06,2.14693e+10,
70.5579,5.19644,22.9953,1.05981,0.0233437,0.167437,2.5577e+06,1.71597e+06,135830,224508,2.40421e+09,4.40832e+06,3.80136e+08,1.82423e+10,0,0,6.83315e+06,2.14693e+10,
73.5834,4.24334,21.4685,0.565469,0.015375,0.124094,2.26662e+06,1.60614e+06,122150,180153,1.67918e+09,4.55398e+06,3.79847e+08,1.89675e+10,0,0,6.83315e+06,2.14693e+10,
79.0657,3.83228,16.5042,0.477469,0.0113125,0.109188,2.92301e+06,1.07622e+06,85178.9,102401,1.6644e+09,4.70925e+06,3.80137e+08,1.89818e+10,0,0,6.83315e+06,2.14693e+10,
90.1789,4.24887,4.97394,0.42025,0.0311562,0.146844,2.55974e+06,568576,77155,91700.4,1.85274e+09,4.82086e+06,3.80572e+08,1.8793e+10,0,0,6.83315e+06,2.14693e+10,
94.5618,4.22362,1.06016,0.0389687,0.0189687,0.0965,6.23821e+06,779776,107409,112216,2.06495e+09,4.93082e+06,3.82726e+08,1.85785e+10,0,0,6.83315e+06,2.14693e+10,
94.0979,4.88997,0.811937,0.077375,0.0229687,0.100062,1.72163e+07,727296,226841,146965,2.47155e+09,5.0601e+06,3.90366e+08,1.81641e+10,0,0,6.83315e+06,2.14693e+10,
94.3819,4.63687,0.736531,0.0730625,0.0195312,0.152188,3.21613e+07,879360,196959,145579,2.93815e+09,5.22163e+06,4.05535e+08,1.76822e+10,0,0,6.83315e+06,2.14693e+10,
94.4903,4.47819,0.748437,0.0597188,0.00390625,0.219687,5.025e+07,602368,228856,148075,3.39158e+09,5.35514e+06,4.29777e+08,1.72044e+10,0,0,6.83315e+06,2.14693e+10,
95.1074,3.89453,0.698844,0.0612812,0.0183125,0.21975,5.85044e+07,304640,120220,58780.5,3.77531e+09,5.48659e+06,4.57728e+08,1.67926e+10,0,0,6.83315e+06,2.14693e+10,
95.0601,3.885,0.731469,0.0756875,0.0230312,0.224781,6.11556e+07,220928,135831,88058.6,4.20656e+09,5.61574e+06,4.87255e+08,1.63317e+10,0,0,6.83315e+06,2.14693e+10,
95.8044,3.26025,0.590031,0.108031,0.0349375,0.202594,5.69807e+07,353792,161759,124053,4.60809e+09,5.77152e+06,5.14613e+08,1.59026e+10,0,0,6.83315e+06,2.14693e+10,
96.3296,2.85878,0.502406,0.0855313,0.0153125,0.208406,5.98651e+07,598272,138137,77768,4.93972e+09,5.93229e+06,5.43542e+08,1.55419e+10,0,0,6.83315e+06,2.14693e+10,
96.6417,2.55288,0.516875,0.085875,0.0078125,0.194937,5.22342e+07,198656,70224.3,48752,5.20913e+09,6.10253e+06,5.68108e+08,1.52477e+10,0,0,6.83315e+06,2.14693e+10,
97.455,1.92206,0.430656,0.0152812,0.0191562,0.157687,4.19054e+07,159232,32129.2,32616.1,5.40391e+09,6.26739e+06,5.87934e+08,1.5033e+10,0,0,6.83315e+06,2.14693e+10,
97.7806,1.64744,0.399063,0.0390313,0,0.134,3.11524e+07,98816,19408.6,16129,5.539e+09,6.41382e+06,6.02287e+08,1.48834e+10,0,0,6.83315e+06,2.14693e+10,
98.3616,1.10853,0.392219,0.00390625,0.0078125,0.125938,2.55936e+07,145408,38951.5,27782.3,5.62921e+09,6.58368e+06,6.13885e+08,1.47814e+10,0,0,6.83315e+06,2.14693e+10,
