"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
50.6751,2.64125,24.435,21.5394,0.046875,0.662531,1.8856e+08,2.40218e+07,1.13125e+07,1.14743e+07,4.38752e+09,5.59885e+06,7.95031e+08,1.58429e+10,0,0,7.1977e+06,2.1469e+10,
48.6558,2.28616,25.2799,23.0529,0.0507812,0.674438,1.90543e+08,3.25453e+07,1.18988e+07,1.23885e+07,4.46529e+09,5.71853e+06,9.06879e+08,1.56532e+10,0,0,7.1977e+06,2.1469e+10,
53.5805,2.65731,23.4481,19.6335,0.0390313,0.64175,1.82021e+08,2.57073e+07,1.10615e+07,1.12898e+07,4.5272e+09,5.83974e+06,1.02398e+09,1.54741e+10,0,0,7.1977e+06,2.1469e+10,
49.7891,2.80275,24.906,21.879,0.0544375,0.568813,1.78318e+08,2.26545e+07,1.07729e+07,9.92132e+06,4.6112e+09,5.96467e+06,1.14302e+09,1.52709e+10,0,0,7.1977e+06,2.1469e+10,
44.8881,3.39844,28.393,22.6621,0.0429688,0.615563,1.78697e+08,2.27663e+07,1.05827e+07,1.09635e+07,4.73918e+09,6.10637e+06,1.2771e+09,1.50087e+10,0,0,7.1977e+06,2.1469e+10,
44.1194,3.09906,27.5946,24.4497,0.0735312,0.66375,1.91655e+08,6.71972e+07,1.28344e+07,1.23514e+07,4.84542e+09,6.2377e+06,1.40148e+09,1.47779e+10,0,0,7.1977e+06,2.1469e+10,
45.1802,2.81766,27.3374,23.9071,0.0387187,0.719,1.90254e+08,8.69655e+07,1.13109e+07,1.14552e+07,4.93343e+09,6.36659e+06,1.52319e+09,1.45681e+10,0,0,7.1977e+06,2.1469e+10,
42.7605,2.29819,29.0827,25.1604,0.0585938,0.639875,1.87674e+08,6.62024e+07,1.54124e+07,1.27594e+07,5.00512e+09,6.48218e+06,1.63188e+09,1.43876e+10,0,0,7.1977e+06,2.1469e+10,
45.7934,2.86016,29.0066,21.604,0.062375,0.673562,1.96473e+08,4.86177e+07,1.2718e+07,1.17137e+07,5.06458e+09,6.61568e+06,1.7617e+09,1.41982e+10,0,0,7.1977e+06,2.1469e+10,
45.9345,2.79803,29.5289,21.0753,0.0390313,0.624281,1.90033e+08,3.491e+07,1.25791e+07,1.09519e+07,5.12654e+09,6.74726e+06,1.88712e+09,1.40107e+10,0,0,7.1977e+06,2.1469e+10,
43.6827,2.19766,28.2966,25.1628,0.0465,0.613781,1.87165e+08,6.43922e+07,9.57305e+06,1.0817e+07,5.16961e+09,6.86541e+06,1.99926e+09,1.38553e+10,0,0,7.1977e+06,2.1469e+10,
43.0934,2.65409,30.8935,22.6493,0.0624062,0.647406,1.75988e+08,8.20493e+07,1.08328e+07,1.17996e+07,5.21063e+09,6.9888e+06,2.11536e+09,1.36981e+10,0,0,7.1977e+06,2.1469e+10,
44.5602,3.39656,28.5513,22.6925,0.0390313,0.760438,1.96157e+08,5.91606e+07,1.12579e+07,1.39864e+07,5.28137e+09,7.13549e+06,2.2541e+09,1.34885e+10,0,0,7.1977e+06,2.1469e+10,
45.7539,2.77091,27.9095,22.8142,0.0585,0.692969,2.0243e+08,4.7188e+07,1.55353e+07,1.3632e+07,5.3526e+09,7.27258e+06,2.38112e+09,1.32901e+10,0,0,7.1977e+06,2.1469e+10,
48.9469,2.74684,28.1184,19.5468,0.039,0.602125,1.89865e+08,3.46191e+07,1.26154e+07,1.22559e+07,5.40897e+09,7.41517e+06,2.50629e+09,1.31084e+10,0,0,7.1977e+06,2.1469e+10,
43.6949,2.40078,29.4574,23.801,0.0544375,0.591688,1.84725e+08,5.81727e+07,1.08967e+07,1.24737e+07,5.45415e+09,7.53869e+06,2.62067e+09,1.29487e+10,0,0,7.1977e+06,2.1469e+10,
39.7666,2.56328,30.3441,26.6395,0.0273125,0.659188,1.77667e+08,7.19112e+07,1.3893e+07,1.22508e+07,5.48072e+09,7.66413e+06,2.73676e+09,1.28059e+10,0,0,7.1977e+06,2.1469e+10,
42.0111,3.22941,30.5778,23.5385,0.0663125,0.577,1.79435e+08,5.9028e+07,1.31612e+07,1.33172e+07,5.52222e+09,7.80582e+06,2.87162e+09,1.26294e+10,0,0,7.1977e+06,2.1469e+10,
42.0091,2.43028,27.6175,27.1944,0.0506875,0.697969,2.00105e+08,5.28159e+07,1.46596e+07,1.4314e+07,5.55752e+09,7.936e+06,2.98957e+09,1.24761e+10,0,0,7.1977e+06,2.1469e+10,
39.6442,1.91147,30.5143,27.2203,0.0507812,0.659187,1.97646e+08,5.02083e+07,1.13682e+07,1.33174e+07,5.58688e+09,8.04992e+06,3.09807e+09,1.23381e+10,0,0,7.1977e+06,2.1469e+10,
42.6077,2.66797,30.3331,23.702,0.04675,0.642406,1.83529e+08,6.8555e+07,1.06676e+07,1.20246e+07,5.62333e+09,8.17882e+06,3.21873e+09,1.21808e+10,0,0,7.1977e+06,2.1469e+10,
41.2138,2.47269,28.6733,26.9191,0.0506562,0.6705,1.73609e+08,6.48827e+07,1.27241e+07,1.41657e+07,5.66211e+09,8.29018e+06,3.32325e+09,1.20374e+10,0,0,7.1977e+06,2.1469e+10,
40.2269,3.13422,30.1473,25.79,0.0390625,0.662469,1.71059e+08,5.36776e+07,1.59271e+07,1.35249e+07,5.68558e+09,8.42995e+06,3.45079e+09,1.18863e+10,0,0,7.1977e+06,2.1469e+10,
40.2417,2.87722,31.9604,24.2628,0.0466875,0.611281,1.7715e+08,4.79503e+07,1.2669e+07,1.32648e+07,5.70446e+09,8.56026e+06,3.57642e+09,1.17416e+10,0,0,7.1977e+06,2.1469e+10,
42.0756,2.30987,30.5233,24.4009,0.0468438,0.643656,1.71814e+08,4.02061e+07,1.50291e+07,1.34751e+07,5.72126e+09,8.67021e+06,3.68163e+09,1.16195e+10,0,0,7.1977e+06,2.1469e+10,
39.9021,2.58544,34.1782,22.6719,0.0584687,0.604031,1.68489e+08,5.49591e+07,1.52718e+07,1.27202e+07,5.74513e+09,8.79322e+06,3.7946e+09,1.14826e+10,0,0,7.1977e+06,2.1469e+10,
40.8554,2.96497,33.2656,22.2394,0.054625,0.619969,1.70675e+08,5.0805e+07,1.26649e+07,1.40887e+07,5.77913e+09,8.91763e+06,3.91226e+09,1.13308e+10,0,0,7.1977e+06,2.1469e+10,
41.0058,2.77878,30.7938,24.7127,0.03125,0.677844,1.69134e+08,7.35188e+07,1.25871e+07,1.19928e+07,5.79349e+09,9.03117e+06,4.02101e+09,1.12076e+10,0,0,7.1977e+06,2.1469e+10,
37.5462,2.61191,33.2087,25.8889,0.0584687,0.686031,1.68838e+08,6.47176e+07,1.50982e+07,1.52589e+07,5.81026e+09,9.15008e+06,4.1339e+09,1.10778e+10,0,0,7.1977e+06,2.1469e+10,
35.7485,2.45394,33.6726,27.4462,0.0429062,0.635937,1.6187e+08,6.25864e+07,1.52436e+07,1.49706e+07,5.83121e+09,9.25888e+06,4.23851e+09,1.09521e+10,0,0,7.1977e+06,2.1469e+10,
41.632,3.06122,31.1488,23.4672,0.0465938,0.644531,1.78307e+08,6.00207e+07,1.24164e+07,1.2332e+07,5.86208e+09,9.39149e+06,4.35491e+09,1.08047e+10,0,0,7.1977e+06,2.1469e+10,
39.7235,2.24753,30.9576,26.3611,0.0429688,0.667406,1.73878e+08,5.71436e+07,1.27669e+07,1.29933e+07,5.85474e+09,9.50669e+06,4.46023e+09,1.07066e+10,0,0,7.1977e+06,2.1469e+10,
