"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
13.8831,1.19694,68.0622,16.1483,0.039,0.670563,1.31195e+08,286464,2.10563e+07,2.10902e+07,2.93997e+09,2.77248e+06,5.40618e+08,1.75477e+10,0,0,6.83315e+06,2.14693e+10,
12.5598,1.27947,69.8015,15.657,0.0429062,0.659375,1.30937e+08,65536,2.14591e+07,2.10613e+07,2.98225e+09,2.84019e+06,6.05398e+08,1.74406e+10,0,0,6.83315e+06,2.14693e+10,
13.8566,1.3055,69.1943,14.9189,0.0662188,0.658625,1.30998e+08,35584,2.12603e+07,2.09862e+07,3.02027e+09,2.91034e+06,6.69095e+08,1.73388e+10,0,0,6.83315e+06,2.14693e+10,
11.574,1.17431,70.7953,15.8048,0.0312187,0.620312,1.30394e+08,169472,2.18642e+07,2.11878e+07,3.05871e+09,2.98458e+06,7.35168e+08,1.72342e+10,0,0,6.83315e+06,2.14693e+10,
11.0013,1.23712,70.0851,16.9817,0.0507812,0.644063,1.32164e+08,49152,2.03967e+07,2.05586e+07,3.10009e+09,3.05331e+06,7.97732e+08,1.71302e+10,0,0,6.83315e+06,2.14693e+10,
11.7275,1.27231,69.5189,16.8455,0.054625,0.581437,1.30423e+08,59904,2.13222e+07,2.12958e+07,3.13241e+09,3.13229e+06,8.63213e+08,1.70323e+10,0,0,6.83315e+06,2.14693e+10,
10.9408,1.21391,71.7352,15.4896,0.0273438,0.593281,1.35529e+08,10496,2.08831e+07,2.02737e+07,3.16751e+09,3.2041e+06,9.29089e+08,1.69313e+10,0,0,6.83315e+06,2.14693e+10,
11.0052,1.24078,71.2681,15.8152,0.0624688,0.608625,1.35046e+08,30976,2.21377e+07,2.2342e+07,3.20063e+09,3.29075e+06,9.95404e+08,1.68318e+10,0,0,6.83315e+06,2.14693e+10,
11.0361,1.29137,71.5925,15.4324,0.0273438,0.620344,1.30384e+08,27648,2.18996e+07,2.15046e+07,3.23336e+09,3.36051e+06,1.06029e+09,1.67341e+10,0,0,6.83315e+06,2.14693e+10,
10.4302,1.18194,71.5183,16.2145,0.0585,0.59675,1.34754e+08,25600,2.21645e+07,2.16491e+07,3.26201e+09,3.43155e+06,1.12704e+09,1.66386e+10,0,0,6.83315e+06,2.14693e+10,
10.7056,1.16663,71.6448,15.8081,0.0468125,0.628062,1.38948e+08,32512,2.17322e+07,2.18406e+07,3.29027e+09,3.50464e+06,1.19473e+09,1.65426e+10,0,0,6.83315e+06,2.14693e+10,
11.3678,1.248,70.8163,15.9128,0.0429375,0.612219,1.3336e+08,14592,2.17098e+07,2.12684e+07,3.32187e+09,3.57606e+06,1.25946e+09,1.64462e+10,0,0,6.83315e+06,2.14693e+10,
10.1878,1.13572,72.2272,15.7975,0.0468438,0.605031,1.38237e+08,14080,2.17367e+07,2.12457e+07,3.34328e+09,3.64621e+06,1.32885e+09,1.63553e+10,0,0,6.83315e+06,2.14693e+10,
10.6562,1.12756,72.7415,14.8428,0.0273438,0.604656,1.36244e+08,19200,2.1829e+07,2.17021e+07,3.36636e+09,3.71674e+06,1.39575e+09,1.62653e+10,0,0,6.83315e+06,2.14693e+10,
12.109,1.31897,70.1841,15.7286,0.0468438,0.6125,1.35562e+08,48128,2.14877e+07,2.13471e+07,3.38549e+09,3.78803e+06,1.4628e+09,1.6179e+10,0,0,6.83315e+06,2.14693e+10,
10.1244,1.06944,71.9177,16.2874,0.0390625,0.562,1.31794e+08,75776,2.05748e+07,2.06094e+07,3.39605e+09,3.85792e+06,1.52817e+09,1.6103e+10,0,0,6.83315e+06,2.14693e+10,
10.3631,1.09638,71.5606,16.3129,0.0429062,0.624281,1.38394e+08,55552,2.22412e+07,2.15509e+07,3.40159e+09,3.92627e+06,1.59359e+09,1.6032e+10,0,0,6.83315e+06,2.14693e+10,
10.8597,1.11216,71.4541,15.9381,0.046875,0.589125,1.37315e+08,38400,2.2068e+07,2.25174e+07,3.40811e+09,3.9977e+06,1.6626e+09,1.59564e+10,0,0,6.83315e+06,2.14693e+10,
10.4672,1.15453,71.7278,15.9757,0.0507812,0.624094,1.36089e+08,158976,2.22585e+07,2.19982e+07,3.41669e+09,4.06861e+06,1.72934e+09,1.5881e+10,0,0,6.83315e+06,2.14693e+10,
10.152,1.06937,71.7634,16.4103,0.0351562,0.569844,1.37318e+08,86784,2.20517e+07,2.18219e+07,3.42979e+09,4.14221e+06,1.79661e+09,1.58005e+10,0,0,6.83315e+06,2.14693e+10,
10.2021,1.19409,71.5085,16.4866,0.0468438,0.562,1.36493e+08,44544,2.09705e+07,2.19388e+07,3.44787e+09,4.21389e+06,1.86335e+09,1.57157e+10,0,0,6.83315e+06,2.14693e+10,
10.2446,1.20203,71.2377,16.707,0.0429688,0.565844,1.29557e+08,14848,1.99073e+07,2.04584e+07,3.44544e+09,4.28198e+06,1.92867e+09,1.56527e+10,0,0,6.83315e+06,2.14693e+10,
9.07088,0.995344,71.872,17.5544,0.0273438,0.480187,1.19237e+08,11008,1.68232e+07,1.53461e+07,3.46764e+09,4.34624e+06,1.98522e+09,1.55739e+10,0,0,6.83315e+06,2.14693e+10,
9.602,1.08866,71.9891,16.7779,0.046875,0.495563,1.19698e+08,50688,1.20437e+07,1.33799e+07,3.40752e+09,4.40922e+06,2.04457e+09,1.55746e+10,0,0,6.83315e+06,2.14693e+10,
10.0623,0.987406,72.9842,15.455,0.0429688,0.46825,1.16281e+08,61184,1.16261e+07,1.1727e+07,3.42154e+09,4.47232e+06,2.10194e+09,1.55031e+10,0,0,6.83315e+06,2.14693e+10,
9.21837,0.90875,73.4885,15.893,0.0273438,0.464156,1.18853e+08,65024,1.22632e+07,1.18258e+07,3.43831e+09,4.54029e+06,2.1604e+09,1.54278e+10,0,0,6.83315e+06,2.14693e+10,
9.28934,1.04206,72.2321,16.9135,0.0468438,0.476156,1.15821e+08,30208,1.19057e+07,1.18151e+07,3.45989e+09,4.6048e+06,2.21722e+09,1.53494e+10,0,0,6.83315e+06,2.14693e+10,
9.66244,1.04247,72.075,16.7438,0.0273438,0.449062,1.18471e+08,11520,1.19528e+07,1.20465e+07,3.47968e+09,4.66995e+06,2.275e+09,1.52717e+10,0,0,6.83315e+06,2.14693e+10,
8.69919,0.9245,73.2327,16.687,0.0234375,0.433125,1.16202e+08,30976,1.0581e+07,1.08276e+07,3.49518e+09,4.73267e+06,2.33303e+09,1.51981e+10,0,0,6.83315e+06,2.14693e+10,
8.85931,0.960031,74.968,14.7095,0.03125,0.472062,1.15053e+08,40704,1.1784e+07,1.09209e+07,3.50823e+09,4.79475e+06,2.38858e+09,1.51295e+10,0,0,6.83315e+06,2.14693e+10,
9.32062,1.03378,73.7828,15.3594,0.0390625,0.464312,1.14292e+08,67328,1.17162e+07,1.16782e+07,3.52108e+09,4.85811e+06,2.44528e+09,1.50599e+10,0,0,6.83315e+06,2.14693e+10,
8.74094,0.909281,74.0141,15.8087,0.0390625,0.487906,1.16368e+08,54528,1.15753e+07,1.16167e+07,3.53164e+09,4.9216e+06,2.50271e+09,1.49918e+10,0,0,6.83315e+06,2.14693e+10,
9.24044,0.929062,73.1082,16.2461,0.0273125,0.448906,1.20024e+08,43776,1.18298e+07,1.16329e+07,3.53825e+09,4.98304e+06,2.56127e+09,1.49266e+10,0,0,6.83315e+06,2.14693e+10,
9.84838,1.034,73.1043,15.5098,0.03125,0.472188,1.1585e+08,65536,1.2155e+07,1.17997e+07,3.54621e+09,5.04243e+06,2.61846e+09,1.48614e+10,0,0,6.83315e+06,2.14693e+10,
8.75266,0.877969,73.6542,16.2236,0.0390625,0.452563,1.16641e+08,53760,1.20862e+07,1.20194e+07,3.55254e+09,5.10387e+06,2.67637e+09,1.47971e+10,0,0,6.83315e+06,2.14693e+10,
9.17347,0.923969,73.137,16.2589,0.039,0.467781,1.17087e+08,75520,1.18579e+07,1.19395e+07,3.55802e+09,5.16518e+06,2.73247e+09,1.47354e+10,0,0,6.83315e+06,2.14693e+10,
9.35588,0.991156,73.1129,16.0369,0.0390313,0.464344,1.17947e+08,64512,1.24879e+07,1.17197e+07,3.56225e+09,5.22739e+06,2.79105e+09,1.46726e+10,0,0,6.83315e+06,2.14693e+10,
8.60884,0.894031,72.6658,17.3278,0.0273438,0.476313,1.16083e+08,37632,1.23035e+07,1.20588e+07,3.56579e+09,5.28627e+06,2.84784e+09,1.46122e+10,0,0,6.83315e+06,2.14693e+10,
8.80503,0.909438,72.9678,16.8614,0.0312187,0.42525,1.15605e+08,54016,1.1337e+07,1.24068e+07,3.54304e+09,5.3481e+06,2.90323e+09,1.45795e+10,0,0,6.83315e+06,2.14693e+10,
9.34891,0.967344,73.9145,15.274,0.0429688,0.452469,1.14015e+08,79616,1.25338e+07,1.23863e+07,3.54704e+09,5.40954e+06,2.96062e+09,1.4518e+10,0,0,6.83315e+06,2.14693e+10,
9.08638,0.913312,72.1774,17.3467,0.0273438,0.448906,1.16017e+08,49152,1.26238e+07,1.21451e+07,3.54916e+09,5.47162e+06,3.01691e+09,1.44595e+10,0,0,6.83315e+06,2.14693e+10,
8.61697,0.909281,73.0335,16.9603,0.0390625,0.440969,1.16668e+08,17408,1.25605e+07,1.28672e+07,3.55519e+09,5.53318e+06,3.0732e+09,1.43972e+10,0,0,6.83315e+06,2.14693e+10,
8.36375,0.944063,72.786,17.477,0.03125,0.397937,1.1076e+08,4608,1.15551e+07,1.16857e+07,3.51727e+09,5.59078e+06,3.12857e+09,1.43796e+10,0,0,6.83315e+06,2.14693e+10,
8.56425,0.948156,74.1087,16.0006,0.0273438,0.351125,1.10865e+08,29184,9.68454e+06,9.49703e+06,3.46809e+09,5.64774e+06,3.18234e+09,1.4375e+10,0,0,6.83315e+06,2.14693e+10,
7.94463,0.823656,73.4019,17.416,0.0234375,0.390406,1.10626e+08,28160,1.05452e+07,1.09299e+07,3.45151e+09,5.70829e+06,3.2373e+09,1.43366e+10,0,0,6.83315e+06,2.14693e+10,
8.67584,0.991,73.4978,16.4218,0.03125,0.382438,1.05678e+08,36352,1.01898e+07,1.02842e+07,3.45496e+09,5.7705e+06,3.28889e+09,1.42815e+10,0,0,6.83315e+06,2.14693e+10,
13.0187,1.69344,67.2725,17.4573,0.0351562,0.523031,1.06049e+08,150272,1.10811e+07,1.07084e+07,3.45477e+09,5.89094e+06,3.34262e+09,1.42278e+10,0,0,6.83315e+06,2.14693e+10,
25.099,2.32019,56.5213,15.4394,0.0507187,0.569406,1.0461e+08,116224,1.26112e+07,1.05391e+07,3.51655e+09,6.00307e+06,3.39592e+09,1.41126e+10,0,0,6.83315e+06,2.14693e+10,
43.7259,2.40722,39.1394,14.2129,0.035125,0.4795,1.0187e+08,106752,1.22127e+07,1.08172e+07,3.6038e+09,6.06771e+06,3.44581e+09,1.39754e+10,0,0,6.83315e+06,2.14693e+10,
44.8104,2.66825,35.5451,16.3459,0.0507188,0.579625,1.02857e+08,203776,1.19683e+07,1.00406e+07,3.69432e+09,6.13197e+06,3.50069e+09,1.38299e+10,0,0,6.83315e+06,2.14693e+10,
49.9216,2.30194,30.9288,16.3555,0.03925,0.452937,1.04721e+08,268544,1.21725e+07,9.97874e+06,3.73746e+09,6.20109e+06,3.55312e+09,1.37343e+10,0,0,6.83315e+06,2.14693e+10,
47.767,2.73581,31.8905,17.0523,0.0385625,0.515938,1.06394e+08,790784,1.24742e+07,1.04321e+07,3.81552e+09,6.27187e+06,3.60637e+09,1.36029e+10,0,0,6.83315e+06,2.14693e+10,
47.8468,2.62497,33.1464,15.8867,0.0390625,0.456188,1.05667e+08,119296,1.06771e+07,1.02825e+07,3.89622e+09,6.33562e+06,3.65727e+09,1.34713e+10,0,0,6.83315e+06,2.14693e+10,
44.9158,2.08534,36.7807,15.7798,0.0427187,0.395906,1.04399e+08,264960,1.00227e+07,1.0162e+07,3.94621e+09,6.39142e+06,3.7082e+09,1.33703e+10,0,0,6.83315e+06,2.14693e+10,
40.0995,1.83041,42.8611,14.8108,0.0273438,0.370781,1.03199e+08,180224,9.96966e+06,9.53951e+06,3.99644e+09,6.45133e+06,3.76007e+09,1.32681e+10,0,0,6.83315e+06,2.14693e+10,
29.1063,1.50578,53.7266,15.2556,0.0234375,0.382281,1.02527e+08,140544,1.01062e+07,9.76461e+06,4.02471e+09,6.51302e+06,3.81051e+09,1.31894e+10,0,0,6.83315e+06,2.14693e+10,
15.1527,1.03078,68.9,14.5107,0.0390313,0.366969,9.96365e+07,578560,9.71736e+06,9.73403e+06,4.00693e+09,6.56973e+06,3.85854e+09,1.3159e+10,0,0,6.83315e+06,2.14693e+10,
10.4836,0.940031,72.2015,16.0006,0.0234062,0.351063,1.009e+08,109568,9.96751e+06,1.00233e+07,3.98538e+09,6.62093e+06,3.90852e+09,1.31306e+10,0,0,6.83315e+06,2.14693e+10,
9.61081,0.921344,74.1798,14.9093,0.0234375,0.355375,9.97806e+07,190464,1.00279e+07,1.02309e+07,3.9857e+09,6.67482e+06,3.95706e+09,1.30816e+10,0,0,6.83315e+06,2.14693e+10,
7.84897,0.764906,76.7982,14.2135,0.0234062,0.351125,9.83639e+07,38912,1.02903e+07,1.01153e+07,3.98551e+09,6.72678e+06,4.00528e+09,1.30336e+10,0,0,6.83315e+06,2.14693e+10,
8.81641,0.901625,75.0705,14.8564,0.0155937,0.339531,1.00134e+08,41216,1.05551e+07,9.97085e+06,3.98765e+09,6.78336e+06,4.05542e+09,1.29812e+10,0,0,6.83315e+06,2.14693e+10,
9.91675,1.03778,74.3678,14.2917,0.03125,0.354969,1.00341e+08,100864,1.01719e+07,1.00159e+07,3.96438e+09,6.84019e+06,4.10391e+09,1.2956e+10,0,0,6.83315e+06,2.14693e+10,
9.31594,0.873906,73.1792,16.21,0.0351562,0.386031,1.00647e+08,25600,1.02496e+07,1.05758e+07,3.96611e+09,6.89318e+06,4.15205e+09,1.2906e+10,0,0,6.83315e+06,2.14693e+10,
8.51966,0.893687,74.3641,15.8245,0.0234062,0.37475,9.8699e+07,15616,1.0993e+07,1.0509e+07,3.94579e+09,6.94643e+06,4.20143e+09,1.28769e+10,0,0,6.83315e+06,2.14693e+10,
8.71019,1.00681,75.0434,14.8769,0.0234375,0.339438,9.82108e+07,26624,9.80626e+06,1.06441e+07,3.9495e+09,6.99827e+06,4.24939e+09,1.28252e+10,0,0,6.83315e+06,2.14693e+10,
7.84991,0.808,74.3442,16.631,0.0234062,0.343469,9.89857e+07,41472,9.95944e+06,9.95631e+06,3.90293e+09,7.05114e+06,4.29881e+09,1.28223e+10,0,0,6.83315e+06,2.14693e+10,
8.04925,0.815844,75.4743,15.3172,0.015625,0.327906,9.63213e+07,137216,9.41065e+06,9.56116e+06,3.90478e+09,7.10374e+06,4.34507e+09,1.27741e+10,0,0,6.83315e+06,2.14693e+10,
8.93969,1.84269,74.0709,14.8346,0.015625,0.296438,9.4046e+07,48384,8.79949e+06,8.17823e+06,3.88201e+09,7.15738e+06,4.38956e+09,1.27524e+10,0,0,6.83315e+06,2.14693e+10,
9.83925,0.884437,75.6727,13.2839,0.0312187,0.288594,9.42011e+07,56320,7.86649e+06,7.0516e+06,3.89189e+09,7.20883e+06,4.436e+09,1.2696e+10,0,0,6.83315e+06,2.14693e+10,
10.3978,0.822719,75.2325,13.2473,0.0117188,0.287938,9.1916e+07,95488,7.13308e+06,7.75716e+06,3.898e+09,7.2599e+06,4.48247e+09,1.26434e+10,0,0,6.83315e+06,2.14693e+10,
11.1025,1.01756,73.0787,14.4891,0.0234375,0.288781,9.26994e+07,119040,7.72278e+06,7.31764e+06,3.90711e+09,7.31021e+06,4.52721e+09,1.25895e+10,0,0,6.83315e+06,2.14693e+10,
10.0255,0.813063,73.7726,15.0925,0.0155,0.281,8.68334e+07,138240,6.1334e+06,6.49661e+06,3.90021e+09,7.35757e+06,4.57042e+09,1.25531e+10,0,0,6.83315e+06,2.14693e+10,
10.4054,0.766969,73.2626,15.3078,0.015625,0.241781,9.11895e+07,125440,5.99085e+06,5.85568e+06,3.90176e+09,7.40416e+06,4.6138e+09,1.25081e+10,0,0,6.83315e+06,2.14693e+10,
11.5055,0.983781,71.0152,16.2184,0.0117188,0.265469,8.70218e+07,118784,5.76782e+06,5.50895e+06,3.88675e+09,7.45011e+06,4.65603e+09,1.24809e+10,0,0,6.83315e+06,2.14693e+10,
8.01028,0.831188,74.6128,16.292,0.015625,0.238,8.38984e+07,56064,5.62798e+06,5.83536e+06,3.86186e+09,7.49773e+06,4.69832e+09,1.24634e+10,0,0,6.83315e+06,2.14693e+10,
7.55541,0.706375,76.1273,15.3613,0.0195312,0.230344,8.40302e+07,49920,5.96529e+06,5.6522e+06,3.86476e+09,7.54406e+06,4.73723e+09,1.24215e+10,0,0,6.83315e+06,2.14693e+10,
