"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
5.91056,1.53319,52.8783,39.5221,0.015625,0.140594,1.54314e+07,4.13271e+07,5866.59,16523.9,6.90651e+09,4.80675e+07,1.3739e+10,3.37469e+08,0,0,
5.74072,1.39312,52.8668,39.8394,0,0.160062,1.54609e+07,4.43351e+07,5214.09,13192.7,6.90647e+09,4.81976e+07,1.37426e+10,3.33804e+08,0,0,
6.64347,1.70184,53.6743,37.836,0.0078125,0.136625,1.6638e+07,4.31286e+07,7600.78,15467.4,6.90681e+09,4.8281e+07,1.37439e+10,3.32113e+08,0,0,
6.85422,1.74078,50.3693,40.8599,0.00390625,0.171813,1.67229e+07,4.43479e+07,5339.03,14270.7,6.90719e+09,4.83844e+07,1.3746e+10,3.29465e+08,0,0,
7.89963,1.76006,52.7095,37.4748,0.00390625,0.152219,1.72511e+07,3.60146e+07,6142.03,15998.4,6.90903e+09,4.8464e+07,1.37476e+10,3.25951e+08,0,0,
7.34459,1.73275,50.3678,40.4029,0.0117188,0.140563,1.69556e+07,3.37679e+07,96861.6,21022.1,6.91067e+09,4.85189e+07,1.37503e+10,3.21574e+08,0,0,
6.61234,1.541,55.2212,36.4851,0,0.140469,1.65486e+07,4.36575e+07,35628.3,17080.6,6.9112e+09,4.85468e+07,1.37494e+10,3.21903e+08,0,0,
6.49863,1.5465,51.5898,40.1894,0.00390625,0.171813,1.62056e+07,4.04884e+07,103439,17468.7,6.91159e+09,4.85779e+07,1.37457e+10,3.25203e+08,0,0,
6.9625,1.68322,53.5748,37.6078,0.00390625,0.168031,1.47428e+07,5.11534e+07,85809.6,19830.1,6.91305e+09,4.86065e+07,1.37493e+10,3.20106e+08,0,0,
7.44066,1.58878,51.8605,38.9384,0.0078125,0.163969,1.64649e+07,4.07209e+07,44117.3,16096.9,6.9138e+09,4.86154e+07,1.37519e+10,3.16801e+08,0,0,
5.89634,1.4515,54.5254,37.9862,0.00390625,0.136688,1.51281e+07,4.46318e+07,116415,18425,6.91372e+09,4.862e+07,1.37558e+10,3.12933e+08,0,0,
6.07612,1.45556,57.1958,35.1125,0.0078125,0.15225,1.39003e+07,4.90196e+07,7393.31,16653.2,6.91342e+09,4.86492e+07,1.37564e+10,3.1259e+08,0,0,
7.16606,1.69325,55.7222,35.2393,0.0078125,0.171625,1.64673e+07,4.02591e+07,10204.1,15125.1,6.90055e+09,4.86774e+07,1.37346e+10,3.47261e+08,0,0,
7.49616,1.61163,50.4625,40.2464,0.015625,0.167875,1.74232e+07,3.98474e+07,40871.2,17209.1,6.90051e+09,4.87003e+07,1.37387e+10,3.43186e+08,0,0,
8.29478,1.70578,52.9125,36.9503,0,0.136656,1.63725e+07,4.23631e+07,1.85806e+06,20041.1,6.9006e+09,4.86962e+07,1.37437e+10,3.38126e+08,0,0,
7.08363,1.52206,53.2775,37.9568,0.0117188,0.148375,1.53608e+07,3.80124e+07,1.08715e+06,17636.5,6.90157e+09,4.87264e+07,1.3749e+10,3.31782e+08,0,0,
7.06753,1.69453,54.8376,36.2129,0.0195312,0.167906,1.96027e+07,4.4938e+07,5491.59,392328,6.90136e+09,4.87425e+07,1.37512e+10,3.29743e+08,0,0,
6.85406,1.65878,54.557,36.7663,0.00390625,0.160062,1.967e+07,4.12124e+07,12136.6,2.44522e+06,6.90172e+09,4.87835e+07,1.37555e+10,3.25118e+08,0,0,
6.70672,1.52281,55.891,35.7234,0.0078125,0.148375,1.64316e+07,4.0962e+07,1.2533e+06,157511,6.90285e+09,4.88041e+07,1.3757e+10,3.22426e+08,0,0,
7.39891,1.639,51.9566,38.8496,0.0078125,0.14825,1.5902e+07,4.42842e+07,1.11203e+06,16384.3,6.90287e+09,4.87999e+07,1.37602e+10,3.19254e+08,0,0,
7.16609,1.76806,52.2705,38.6276,0.0078125,0.160062,1.84783e+07,3.96856e+07,8733.66,17146.6,6.90326e+09,4.87884e+07,1.37485e+10,3.3052e+08,0,0,
7.02684,1.7285,53.5638,37.521,0.0078125,0.152219,1.90213e+07,4.21194e+07,9663.38,2.00443e+06,6.87831e+09,4.88189e+07,1.37373e+10,3.66642e+08,0,0,
6.98272,1.57312,52.6168,38.6557,0.0117188,0.160031,1.66175e+07,4.50207e+07,905121,380364,6.87835e+09,4.88481e+07,1.37412e+10,3.6266e+08,0,0,
6.7005,1.61934,55.2586,36.2773,0.0078125,0.136719,1.47891e+07,4.13309e+07,1.46244e+06,18188.2,6.87905e+09,4.88681e+07,1.37452e+10,3.58004e+08,0,0,
6.75328,1.54197,52.6083,38.9601,0,0.136688,1.69198e+07,4.19597e+07,10565.8,15184,6.87952e+09,4.88673e+07,1.37507e+10,3.52041e+08,0,0,
6.25462,1.44853,54.6498,37.4637,0.0117188,0.171844,1.86808e+07,4.40102e+07,9765.59,2.00926e+06,6.87941e+09,4.88787e+07,1.37574e+10,3.45397e+08,0,0,
6.86472,1.54097,56.8474,34.5559,0.0078125,0.183438,1.49811e+07,4.98719e+07,1.95593e+06,378763,6.87922e+09,4.8911e+07,1.37615e+10,3.41471e+08,0,0,
7.23144,1.63984,54.7087,36.3028,0.0078125,0.109344,1.55868e+07,3.93667e+07,405503,17289.3,6.8778e+09,4.89659e+07,1.37672e+10,3.37157e+08,0,0,
7.27047,1.77859,53.1125,37.6783,0.0117188,0.148219,2.03476e+07,3.4539e+07,13630.1,472871,6.8783e+09,4.89903e+07,1.37722e+10,3.31626e+08,0,0,
6.746,1.5925,54.9567,36.5368,0.00390625,0.164062,1.69823e+07,4.75044e+07,10695.3,1.90903e+06,6.87802e+09,4.90252e+07,1.37759e+10,3.28155e+08,0,0,
7.19916,1.66634,52.854,38.1282,0.0078125,0.144469,1.73673e+07,3.95538e+07,2.29151e+06,23162.3,6.87832e+09,4.90858e+07,1.37794e+10,3.2427e+08,0,0,
5.29269,1.25687,57.1489,36.1183,0.015625,0.167844,1.27357e+07,5.2606e+07,65999.3,13181.9,6.87865e+09,4.91868e+07,1.37822e+10,3.21044e+08,0,0,
6.99881,1.70091,56.5613,34.552,0.0117188,0.175656,2.15997e+07,4.15063e+07,9244.75,1.26543e+06,6.87915e+09,4.92749e+07,1.37849e+10,3.17739e+08,0,0,
6.49881,1.50675,55.4017,36.4404,0.00390625,0.148312,1.61126e+07,4.48095e+07,1.5595e+06,1.11136e+06,6.87862e+09,4.93352e+07,1.37885e+10,3.14616e+08,0,0,
6.42131,1.48313,56.474,35.4693,0.0117188,0.140594,1.59959e+07,4.47864e+07,801331,15831.1,6.8792e+09,4.9388e+07,1.37927e+10,3.09837e+08,0,0,
6.81834,1.72503,55.3846,35.9199,0.00390625,0.148375,1.86785e+07,3.7335e+07,6402.34,15591.7,6.87982e+09,4.94333e+07,1.37961e+10,3.05714e+08,0,0,
5.76978,1.40925,55.5893,37.0638,0.0078125,0.160062,1.90113e+07,4.59773e+07,9415.47,2.10412e+06,6.87961e+09,4.94711e+07,1.37991e+10,3.02941e+08,0,0,
6.92253,1.557,56.2851,35.0559,0.0078125,0.17175,1.67721e+07,3.99596e+07,701436,274442,6.87906e+09,4.95245e+07,1.3804e+10,2.9854e+08,0,0,
6.47,1.59225,55.2161,36.5579,0.0078125,0.156125,1.64877e+07,4.28723e+07,1.65906e+06,18069.2,6.87979e+09,4.95818e+07,1.37625e+10,3.39203e+08,0,0,
5.92084,1.42072,54.6268,37.8561,0.00390625,0.171813,1.46801e+07,5.30647e+07,6144.97,15702.5,6.87992e+09,4.96284e+07,1.37038e+10,3.97726e+08,0,0,
7.43619,1.85325,54.4075,36.1158,0.0116875,0.175531,2.26852e+07,4.03203e+07,8793.56,1.96573e+06,6.87974e+09,4.96621e+07,1.37082e+10,3.93484e+08,0,0,
7.145,1.60397,52.5108,38.5724,0.00390625,0.163969,1.70353e+07,3.65491e+07,1.30687e+06,418132,6.88017e+09,4.96764e+07,1.37125e+10,3.88699e+08,0,0,
6.99438,1.58378,54.9506,36.2802,0.00390625,0.187281,1.71428e+07,4.24873e+07,1.05631e+06,18241.3,6.88035e+09,4.97231e+07,1.37179e+10,3.83151e+08,0,0,
6.04825,1.46025,54.1393,38.196,0.00390625,0.152281,1.66193e+07,4.02496e+07,5294.19,15405.4,6.88086e+09,4.97649e+07,1.37192e+10,3.81256e+08,0,0,
6.50591,1.61187,56.3084,35.3825,0.0078125,0.183438,1.85147e+07,4.90273e+07,11030.5,2.13882e+06,6.87905e+09,4.98186e+07,1.37239e+10,3.78313e+08,0,0,
6.15497,1.42781,56.7674,35.4547,0.015625,0.179562,1.65885e+07,3.94138e+07,2.17132e+06,243817,6.87828e+09,4.98619e+07,1.3729e+10,3.73927e+08,0,0,
6.27841,1.51772,54.184,37.8677,0.00778125,0.144437,1.53001e+07,4.78784e+07,185890,13137.3,6.87788e+09,4.99007e+07,1.37331e+10,3.70241e+08,0,0,
7.32184,1.68994,55.2035,35.6091,0.00390625,0.17175,2.19333e+07,3.27923e+07,8176.34,1.10338e+06,6.87749e+09,4.99443e+07,1.37366e+10,3.67026e+08,0,0,
6.57969,1.51025,54.5756,37.159,0.00390625,0.171719,1.85856e+07,3.6277e+07,2.35745e+06,1.2819e+06,6.87699e+09,5.00291e+07,1.37404e+10,3.63689e+08,0,0,
6.50641,1.409,55.4161,36.4893,0.0078125,0.17175,1.61073e+07,4.5439e+07,3713.56,13541.3,6.87753e+09,5.01435e+07,1.37443e+10,3.59074e+08,0,0,
6.32397,1.63169,54.244,37.6209,0,0.179531,1.77467e+07,3.96462e+07,5968.03,15491.2,6.87786e+09,5.02218e+07,1.36943e+10,4.08741e+08,0,0,
5.78766,1.46738,56.5169,36.0214,0.00390625,0.203,1.85948e+07,4.52109e+07,9625.28,2.10233e+06,6.87792e+09,5.02977e+07,1.36991e+10,4.03779e+08,0,0,
6.87494,1.49831,56.3322,35.1073,0.0078125,0.179469,1.75194e+07,3.86056e+07,2.22863e+06,279996,6.87776e+09,5.03683e+07,1.37044e+10,3.98572e+08,0,0,
6.20284,1.47559,54.9034,37.2424,0.0078125,0.167938,1.61923e+07,3.71087e+07,136118,14811.6,6.87847e+09,5.0422e+07,1.37079e+10,3.94274e+08,0,0,
6.25956,1.42831,57.0314,35.1053,0,0.175625,1.55282e+07,5.32035e+07,6282.91,16706.1,6.87831e+09,5.04826e+07,1.37132e+10,3.8906e+08,0,0,
6.03366,1.47528,56.7817,35.53,0.0078125,0.17175,1.91995e+07,3.63894e+07,294626,1.03095e+06,6.87849e+09,5.05569e+07,1.37178e+10,3.84217e+08,0,0,
6.62184,1.54912,57.8798,33.7503,0.0078125,0.191281,1.70414e+07,4.37955e+07,2.06846e+06,1.35415e+06,6.87745e+09,5.06418e+07,1.37231e+10,3.79921e+08,0,0,
7.25934,1.60425,57.9158,33.0489,0.0078125,0.163969,1.76663e+07,3.45149e+07,5927.47,17814.2,6.87772e+09,5.07128e+07,1.37276e+10,3.75025e+08,0,0,
6.22966,1.49881,55.5683,36.5431,0.0078125,0.152313,1.74144e+07,3.47837e+07,4427.69,16348.6,6.87789e+09,5.07872e+07,1.37321e+10,3.70343e+08,0,0,
6.64691,1.62759,54.9877,36.5662,0.0078125,0.163937,2.03003e+07,4.77842e+07,1.0122e+06,1.76926e+06,6.87725e+09,5.08374e+07,1.37363e+10,3.66644e+08,0,0,
7.07766,1.55378,53.0707,38.13,0,0.167906,1.72014e+07,3.9116e+07,1.35173e+06,615303,6.87629e+09,5.08872e+07,1.3744e+10,3.59904e+08,0,0,
5.99097,1.40525,54.7472,37.72,0.00390625,0.132719,1.51012e+07,3.79958e+07,4143.22,13749.7,6.87687e+09,5.09851e+07,1.37486e+10,3.54657e+08,0,0,
6.34022,1.62703,54.8689,37.0117,0.00390625,0.148344,1.74751e+07,4.52582e+07,5929.19,14031.2,6.87716e+09,5.10612e+07,1.36738e+10,4.29104e+08,0,0,
5.94994,1.553,54.7928,37.5054,0.0195,0.179531,1.99844e+07,3.873e+07,643500,2.05979e+06,6.87684e+09,5.11363e+07,1.36784e+10,4.24707e+08,0,0,
6.35956,1.41713,56.3277,35.7357,0,0.160125,1.62939e+07,4.53396e+07,1.72128e+06,324064,6.87631e+09,5.12307e+07,1.3683e+10,4.20591e+08,0,0,
6.56212,1.52537,55.3457,36.3835,0.0155937,0.167844,1.68366e+07,4.52726e+07,6188.91,15323.2,6.87611e+09,5.12806e+07,1.36874e+10,4.16321e+08,0,0,
6.39359,1.54178,56.3361,35.596,0.0078125,0.124969,1.68207e+07,3.4762e+07,9988.38,126548,6.87569e+09,5.13188e+07,1.36803e+10,4.23777e+08,0,0,
6.45519,1.48706,55.9695,35.9167,0.00390625,0.167937,2.1086e+07,3.85098e+07,334838,1.7828e+06,6.8748e+09,5.13563e+07,1.36822e+10,4.22722e+08,0,0,
6.08803,1.69516,56.4282,35.6325,0.0078125,0.148438,1.70591e+07,3.71469e+07,6831.12,486021,6.87324e+09,5.13981e+07,1.36242e+10,4.82276e+08,0,0,
5.6235,1.4245,55.9944,36.7743,0.015625,0.167875,1.40495e+07,4.88456e+07,12154,14254.9,6.86975e+09,5.14534e+07,1.3628e+10,4.81865e+08,0,0,
5.73391,1.47531,57.458,35.1455,0.0078125,0.179656,1.6693e+07,3.95441e+07,8187.78,15043,6.82078e+09,5.15178e+07,1.36211e+10,5.37674e+08,0,0,
6.55219,1.55337,56.1792,35.5397,0.0078125,0.167875,1.73117e+07,3.8708e+07,7060.38,338778,6.79465e+09,5.15572e+07,1.3629e+10,5.55903e+08,0,0,
6.48462,1.52966,54.7429,37.0868,0,0.156125,1.75731e+07,4.11041e+07,6400.72,16726.3,6.79471e+09,5.15859e+07,1.36375e+10,5.47321e+08,0,0,
6.70009,1.61637,54.1758,37.3554,0.0078125,0.144531,1.89448e+07,2.92928e+07,11006.6,17066.3,6.79504e+09,5.16234e+07,1.36462e+10,5.38227e+08,0,0,
6.07675,1.51822,55.1926,37.0681,0.0078125,0.136594,1.66807e+07,4.11932e+07,5941.25,14635.9,6.79495e+09,5.16561e+07,1.36513e+10,5.33182e+08,0,0,
5.87459,1.48712,57.1202,35.3816,0.0078125,0.128844,1.6224e+07,4.31478e+07,6434.06,16965.6,6.79518e+09,5.16749e+07,1.36579e+10,5.26304e+08,0,0,
5.61778,1.35856,58.8495,34.0377,0.00390625,0.132812,1.60737e+07,4.23117e+07,3931.94,13051.8,6.79462e+09,5.16963e+07,1.36651e+10,5.19707e+08,0,0,
6.12981,1.63888,56.4813,35.6018,0,0.148312,1.66536e+07,4.38692e+07,13098.8,14612.9,6.79406e+09,5.17469e+07,1.36449e+10,5.40398e+08,0,0,
6.08678,1.468,52.8664,39.4657,0.00390625,0.109313,1.72918e+07,3.70337e+07,6152.44,19174.6,6.76817e+09,5.17839e+07,1.36528e+10,5.58319e+08,0,0,
5.69981,1.37325,56.8442,35.919,0.015625,0.148313,1.53364e+07,4.57157e+07,3541.78,11282.4,6.76754e+09,5.18038e+07,1.36579e+10,5.53839e+08,0,0,
6.62169,1.68178,55.8814,35.6472,0.0078125,0.160219,1.79249e+07,4.27292e+07,5579.31,15087.7,6.76764e+09,5.18486e+07,1.36667e+10,5.44923e+08,0,0,
6.19944,1.61134,53.0933,38.9594,0.0234375,0.113188,1.87284e+07,3.60404e+07,6508.69,17502.6,6.76788e+09,5.18999e+07,1.36727e+10,5.38597e+08,0,0,
6.40525,1.48709,55.7178,36.2455,0.0078125,0.136688,1.84847e+07,3.31062e+07,4650.69,15369.7,6.76791e+09,5.19308e+07,1.36794e+10,5.31855e+08,0,0,
5.68669,1.45587,59.3944,33.3108,0.00390625,0.148406,1.71523e+07,3.9084e+07,5932.94,15057.8,6.7679e+09,5.19483e+07,1.3677e+10,5.34275e+08,0,0,
5.62803,1.38556,56.1719,36.7015,0.00390625,0.109281,1.5147e+07,4.51195e+07,6363.44,13560.7,6.76784e+09,5.19679e+07,1.36816e+10,5.29723e+08,0,0,
6.18097,1.42047,56.9894,35.2609,0.0078125,0.140563,1.68192e+07,3.81494e+07,4827.47,12706.6,6.76732e+09,5.19767e+07,1.36874e+10,5.24428e+08,0,0,
5.93775,1.45522,57.3483,35.091,0.00390625,0.164,1.51519e+07,4.39859e+07,6443.69,15309.4,6.76727e+09,5.19978e+07,1.36941e+10,5.17706e+08,0,0,
6.67422,1.65494,57.0247,34.5057,0.0117188,0.128844,1.80242e+07,3.48004e+07,7057.53,15850.7,6.76676e+09,5.20141e+07,1.36936e+10,5.1872e+08,0,0,
6.02297,1.49406,56.5305,35.8044,0.0117188,0.136719,1.75862e+07,3.6713e+07,4801.06,15389,6.76668e+09,5.20358e+07,1.36836e+10,5.28718e+08,0,0,
5.45444,1.37812,57.0785,35.9523,0.0117188,0.125,1.50236e+07,4.52337e+07,5248.19,12713.5,6.73946e+09,5.20463e+07,1.36906e+10,5.49028e+08,0,0,
6.32616,1.51803,57.5458,34.45,0.015625,0.144469,1.62862e+07,4.60989e+07,8145.91,17161.8,6.73917e+09,5.2063e+07,1.36977e+10,5.42154e+08,0,0,
6.23619,1.47128,59.359,32.7852,0.0078125,0.140531,1.7653e+07,3.48378e+07,4275.5,13567.2,6.73866e+09,5.20828e+07,1.37066e+10,5.33748e+08,0,0,
5.735,1.38978,55.9806,36.7268,0.0078125,0.160156,1.70284e+07,4.02227e+07,5632.69,15201.1,6.73895e+09,5.20909e+07,1.3714e+10,5.26e+08,0,0,
6.09259,1.53003,59.2157,33.0173,0.0078125,0.136656,1.73084e+07,4.06564e+07,6629.03,16042.9,6.73877e+09,5.20978e+07,1.36915e+10,5.48721e+08,0,0,
5.44072,1.26847,58.9186,34.2239,0.0078125,0.1405,1.49504e+07,4.79265e+07,4695.25,13652,6.73841e+09,5.21079e+07,1.36839e+10,5.56678e+08,0,0,
6.58122,1.73322,57.0716,34.4578,0.0117188,0.144437,1.75736e+07,3.77966e+07,6684.75,13958.8,6.73767e+09,5.2117e+07,1.36604e+10,5.80928e+08,0,0,
6.61216,1.56812,56.4108,35.2762,0.00390625,0.128844,1.81614e+07,3.18152e+07,9343.5,18602.4,6.73791e+09,5.21284e+07,1.36678e+10,5.73245e+08,0,0,
6.145,1.43666,55.9851,36.3045,0.0078125,0.121063,1.77037e+07,3.33952e+07,4361.28,13234.6,6.71645e+09,5.21359e+07,1.36765e+10,5.86011e+08,0,0,
6.39853,1.61128,57.0184,34.8157,0.0078125,0.148406,1.78327e+07,3.81135e+07,10604.1,17251,6.71059e+09,5.21524e+07,1.36876e+10,5.80781e+08,0,0,
5.44125,1.33103,57.8101,35.2577,0.0078125,0.152219,1.58477e+07,5.02157e+07,5809.72,15031.2,6.71077e+09,5.21613e+07,1.36928e+10,5.75348e+08,0,0,
6.69037,1.57306,54.4964,37.0764,0.00390625,0.160094,1.72475e+07,4.27789e+07,4342.22,14801.4,6.71044e+09,5.2177e+07,1.37022e+10,5.66254e+08,0,0,
6.90309,1.64691,54.2396,37.0426,0.0078125,0.160094,1.88168e+07,3.5936e+07,5889.03,15209.2,6.71036e+09,5.21915e+07,1.37134e+10,5.55144e+08,0,0,
6.06153,1.42853,53.2626,39.1109,0.00390625,0.13275,1.6757e+07,3.69731e+07,7235.66,16310,6.7107e+09,5.22086e+07,1.37227e+10,5.45453e+08,0,0,
6.04937,1.43231,55.6579,36.7237,0.0078125,0.128812,1.62573e+07,4.14538e+07,4688.94,15084.1,6.71068e+09,5.22287e+07,1.37325e+10,5.35638e+08,0,0,
5.28512,1.35434,57.1435,36.0921,0,0.124906,1.54936e+07,4.23731e+07,5260.28,11235.8,6.71015e+09,5.22445e+07,1.37238e+10,5.44921e+08,0,0,
5.79394,1.44362,58.5123,34.1137,0,0.136625,1.57514e+07,4.76422e+07,12125.4,15631.7,6.70963e+09,5.22459e+07,1.37116e+10,5.57655e+08,0,0,
6.17134,1.46766,55.4343,36.8018,0,0.124969,1.73596e+07,3.90273e+07,7250.19,15817.5,6.6828e+09,5.22529e+07,1.37214e+10,5.74664e+08,0,0,
6.36516,1.52975,54.0351,37.9296,0.0195312,0.121,1.70007e+07,3.38097e+07,7429.62,16422.9,6.68286e+09,5.22752e+07,1.37328e+10,5.63132e+08,0,0,
6.33913,1.57603,55.395,36.5457,0.00390625,0.140531,1.80193e+07,3.32365e+07,6224.47,16085.4,6.68329e+09,5.22885e+07,1.37438e+10,5.51736e+08,0,0,
5.38216,1.31528,57.936,35.2456,0.0078125,0.113188,1.62647e+07,4.43341e+07,17550.5,15833.2,6.68324e+09,5.22982e+07,1.3751e+10,5.44508e+08,0,0,
6.41138,1.55697,57.8081,34.0558,0.0117188,0.156156,1.5734e+07,4.90381e+07,7564.22,15639.6,6.68313e+09,5.23204e+07,1.37591e+10,5.36543e+08,0,0,
6.45462,1.596,55.001,36.8157,0.015625,0.117188,1.80841e+07,3.71141e+07,5039.5,17708.2,6.68324e+09,5.23387e+07,1.37684e+10,5.27073e+08,0,0,
6.40475,1.5495,56.3536,35.5751,0.00390625,0.113188,1.73402e+07,3.74861e+07,5133.56,14702.4,6.68268e+09,5.23424e+07,1.37792e+10,5.16908e+08,0,0,
6.14466,1.382,57.3057,35.0195,0.0117188,0.136688,1.74016e+07,3.91882e+07,6398.09,16857.4,6.68241e+09,5.23523e+07,1.37879e+10,5.08406e+08,0,0,
6.00819,1.36941,57.2377,35.2324,0,0.152312,1.62652e+07,4.69834e+07,4049.75,13359.8,6.68232e+09,5.23686e+07,1.37977e+10,4.98731e+08,0,0,
6.55959,1.55797,58.0482,33.6938,0.0078125,0.13275,1.83985e+07,4.52639e+07,5460.62,14549.6,6.68224e+09,5.23896e+07,1.38051e+10,4.91345e+08,0,0,
6.50412,1.62309,57.2071,34.5096,0,0.156156,1.8165e+07,3.82531e+07,6905.28,15831.2,6.68188e+09,5.24082e+07,1.38141e+10,4.82702e+08,0,0,
6.98281,1.54566,55.1141,36.2093,0.0078125,0.140469,1.73614e+07,3.48321e+07,4541.59,13954.1,6.68217e+09,5.24238e+07,1.38253e+10,4.71155e+08,0,0,
6.66422,1.51475,54.5728,37.096,0.0117188,0.140563,1.88582e+07,3.89617e+07,5517.91,16716.2,6.6826e+09,5.24347e+07,1.38362e+10,4.59827e+08,0,0,
5.69009,1.38544,56.9684,35.7768,0.0117188,0.167937,1.54688e+07,5.30888e+07,5946.66,12739.7,6.68254e+09,5.24424e+07,1.38436e+10,4.52476e+08,0,0,
6.58266,1.48278,57.1496,34.6214,0.00390625,0.159906,1.59631e+07,4.5897e+07,4277.94,15427.1,6.68224e+09,5.24649e+07,1.38511e+10,4.45286e+08,0,0,
6.05981,1.52262,55.6927,36.5532,0.00390625,0.167906,1.83396e+07,3.8138e+07,5918.34,16424,6.68216e+09,5.24788e+07,1.38328e+10,4.636e+08,0,0,
6.8775,1.69406,55.9276,35.3643,0.00390625,0.13275,1.9575e+07,3.29499e+07,7057.38,16137.2,6.65517e+09,5.24878e+07,1.38106e+10,5.12818e+08,0,0,
6.31469,1.49869,56.3982,35.6479,0.0078125,0.13275,1.70642e+07,3.50917e+07,5690.84,16051.4,6.64526e+09,5.25036e+07,1.3804e+10,5.29288e+08,0,0,
5.40575,1.34644,58.2695,34.8145,0,0.164031,1.52481e+07,4.2932e+07,5699.25,14540.2,6.63184e+09,5.25198e+07,1.3789e+10,5.57698e+08,0,0,
6.19131,1.47566,59.2852,32.8995,0,0.148375,1.51736e+07,5.34976e+07,8250.75,16320.5,6.63102e+09,5.25267e+07,1.37644e+10,5.8317e+08,0,0,
6.41456,1.56069,56.2255,35.6197,0.015625,0.163969,1.68509e+07,3.7761e+07,8256.53,17709.7,6.62347e+09,5.25295e+07,1.3774e+10,5.81113e+08,0,0,
6.97634,1.59691,54.8699,36.3967,0.00390625,0.156219,1.83892e+07,3.34971e+07,54190.2,20054,6.62441e+09,5.25505e+07,1.37819e+10,5.72268e+08,0,0,
6.74091,1.71044,57.693,33.6721,0.015625,0.168031,1.67642e+07,3.16954e+07,274364,30606.2,6.6023e+09,5.25661e+07,1.36767e+10,6.99532e+08,0,0,
6.73559,1.56256,57.6788,33.8673,0.0117188,0.143969,1.55085e+07,4.63567e+07,334939,41465.8,6.60742e+09,5.25742e+07,1.36526e+10,7.1846e+08,0,0,
8.29156,1.39306,56.878,33.2851,0.0078125,0.1445,1.65985e+07,4.78351e+07,90991.9,16035.9,6.60547e+09,5.25768e+07,1.36629e+10,7.10089e+08,0,0,
7.94881,1.69003,54.3576,35.8278,0.0117188,0.163937,1.94486e+07,3.37124e+07,56188.4,21228.5,6.60879e+09,5.26008e+07,1.36756e+10,6.94042e+08,0,0,
9.17469,1.71228,54.614,34.3702,0.00778125,0.120938,1.88936e+07,3.24055e+07,173565,25734.3,6.61574e+09,5.26232e+07,1.36843e+10,6.78419e+08,0,0,
8.03125,1.48697,57.1193,33.1947,0.0078125,0.160094,1.54493e+07,4.5854e+07,170820,23424.8,6.62007e+09,5.26337e+07,1.36076e+10,7.50754e+08,0,0,
8.47106,1.63653,54.0895,35.6602,0.00390625,0.138875,1.64977e+07,4.00998e+07,148162,22377.8,6.59759e+09,5.26572e+07,1.36012e+10,7.79612e+08,0,0,
7.29766,1.65031,55.5669,35.2977,0.0117188,0.175656,1.83299e+07,4.67727e+07,102542,1.13759e+06,6.58384e+09,5.26694e+07,1.35248e+10,8.69811e+08,0,0,
8.31472,1.91616,52.5388,36.9456,0.0195,0.265313,2.04682e+07,3.52151e+07,104672,1.70322e+06,6.56271e+09,5.26889e+07,1.35369e+10,8.78762e+08,0,0,
7.10406,2.02137,55.0108,35.5167,0.0155937,0.331656,2.22954e+07,3.39348e+07,3.81891e+06,3.146e+06,6.5724e+09,5.27105e+07,1.35439e+10,8.62048e+08,0,0,
7.44575,1.95475,55.1483,35.1121,0.0234375,0.315938,2.22483e+07,3.41898e+07,3.99894e+06,4.31266e+06,6.58051e+09,5.27299e+07,1.35267e+10,8.71116e+08,0,0,
7.19425,1.78975,57.1668,33.5453,0.0194375,0.2845,1.94706e+07,3.91419e+07,4.04717e+06,5.17762e+06,6.60069e+09,5.27416e+07,1.35305e+10,8.47115e+08,0,0,
8.79519,1.77188,53.2668,35.8813,0.015625,0.269344,1.74472e+07,4.44951e+07,3.99916e+06,5.0222e+06,6.57765e+09,5.27465e+07,1.35371e+10,8.63601e+08,0,0,
9.12147,2.11178,53.6227,34.8512,0.0078125,0.285094,2.09005e+07,2.94792e+07,4.46153e+06,2.76342e+06,6.59435e+09,5.27642e+07,1.35451e+10,8.38871e+08,0,0,
10.081,1.752,54.1585,33.6888,0.0078125,0.312063,1.96502e+07,3.83114e+07,7.03472e+06,725021,6.607e+09,5.27921e+07,1.35586e+10,8.12668e+08,0,0,
10.5332,1.79688,53.1621,34.2308,0.00390625,0.272969,2.11046e+07,3.36256e+07,4.24014e+06,838545,6.61601e+09,5.28191e+07,1.35723e+10,7.89974e+08,0,0,
8.73394,1.569,56.2306,33.1972,0.0195312,0.249844,1.75816e+07,4.72837e+07,2.2036e+06,2.19119e+06,6.62546e+09,5.28305e+07,1.35806e+10,7.7219e+08,0,0,
9.07,1.49078,56.2885,32.9089,0.0078125,0.234187,1.89274e+07,4.99884e+07,730454,4.0853e+06,6.63011e+09,5.28472e+07,1.35756e+10,7.72538e+08,0,0,
10.1312,1.74241,54.3558,33.4274,0.0195312,0.323625,2.27313e+07,3.00191e+07,425358,4.159e+06,6.63777e+09,5.28618e+07,1.35824e+10,7.58053e+08,0,0,
9.159,1.88078,51.7127,36.7948,0.0195625,0.433312,2.36436e+07,3.50479e+07,4.01312e+06,6.34957e+06,6.64897e+09,5.28692e+07,1.35438e+10,7.85491e+08,0,0,
