"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
27.4509,0.190469,72.2885,0.0273438,0.00390625,0.0390313,1.19954e+07,64256,1.08055e+06,1.06613e+06,2.44696e+09,2.93926e+06,4.38676e+08,1.81425e+10,0,0,
27.2516,0.179562,72.2956,0.206875,0,0.066375,1.55978e+07,98560,532630,886808,2.44683e+09,2.95386e+06,4.45495e+08,1.81358e+10,0,0,
28.3954,0.229906,70.9845,0.316312,0,0.0739687,1.37006e+07,150016,756142,288054,2.44668e+09,2.97382e+06,4.51313e+08,1.81301e+10,0,0,
27.9047,0.242,71.3658,0.370656,0.015625,0.101469,1.36596e+07,126976,2.0229e+06,2.29989e+06,2.44542e+09,2.99507e+06,4.57141e+08,1.81255e+10,0,0,
28.7792,0.222469,70.6158,0.292937,0.0078125,0.0819688,1.42134e+07,102144,2.95612e+06,3.14992e+06,2.44516e+09,3.00966e+06,4.63219e+08,1.81197e+10,0,0,
28.0503,0.210813,71.337,0.316156,0.00390625,0.0819688,1.72285e+07,54528,2.14456e+06,2.11671e+06,2.44443e+09,3.02554e+06,4.70743e+08,1.81129e+10,0,0,
27.8706,0.222406,71.3924,0.424906,0.0117188,0.0780312,1.32749e+07,101120,1.71155e+06,1.10129e+06,2.44438e+09,3.04307e+06,4.76446e+08,1.81072e+10,0,0,
28.0168,0.304281,71.2329,0.379781,0.0078125,0.0585938,1.35649e+07,124672,665711,736334,2.44469e+09,3.05664e+06,4.82294e+08,1.8101e+10,0,0,
27.1097,0.183531,72.2152,0.409719,0,0.082,1.35181e+07,99840,453628,899586,2.44343e+09,3.06688e+06,4.87875e+08,1.80967e+10,0,0,
27.7977,0.234187,71.3317,0.542906,0.015625,0.078125,1.63374e+07,64768,1.04605e+06,890486,2.44328e+09,3.07622e+06,4.94946e+08,1.80898e+10,0,0,
28.8189,0.225437,70.4566,0.405781,0.0116875,0.0817813,1.31848e+07,64512,1.85619e+06,2.20301e+06,2.4423e+09,3.08838e+06,5.00691e+08,1.8085e+10,0,0,
28.7263,0.202719,70.5842,0.401,0,0.0858437,1.29482e+07,86784,2.32007e+06,2.40302e+06,2.44097e+09,3.10426e+06,5.06161e+08,1.80808e+10,0,0,
27.6209,0.362781,71.5123,0.410562,0,0.0936875,1.41148e+07,62976,2.57012e+06,2.17492e+06,2.4404e+09,3.11462e+06,5.1233e+08,1.80752e+10,0,0,
27.7562,0.238187,71.4712,0.444813,0.0078125,0.082,1.69869e+07,152064,1.6997e+06,1.71035e+06,2.44055e+09,3.12486e+06,5.19825e+08,1.80676e+10,0,0,
27.7285,0.175719,71.6237,0.40975,0,0.0624688,1.35086e+07,89088,676013,712631,2.44013e+09,3.13472e+06,5.25394e+08,1.80624e+10,0,0,
26.7853,0.230094,72.4932,0.4135,0.0078125,0.0702187,1.08664e+07,82944,589411,337257,2.43989e+09,3.14701e+06,5.29931e+08,1.80581e+10,0,0,
27.3676,0.206875,71.7966,0.523719,0.015625,0.0897813,1.51619e+07,92416,1.43158e+06,844176,2.43931e+09,3.16557e+06,5.36526e+08,1.80521e+10,0,0,
28.9175,0.218,70.3181,0.487875,0.00390625,0.054625,1.49926e+07,142336,2.0095e+06,2.48526e+06,2.43847e+09,3.18797e+06,5.43114e+08,1.80463e+10,0,0,
29.0202,0.245781,70.2777,0.355031,0.00390625,0.0975938,1.41064e+07,152320,1.9236e+06,2.64218e+06,2.43922e+09,3.20768e+06,5.49141e+08,1.80395e+10,0,0,
28.4079,0.263469,71.1108,0.136344,0.00390625,0.0779062,1.4209e+07,180480,2.44791e+06,2.61923e+06,2.44105e+09,3.2201e+06,5.55465e+08,1.80313e+10,0,0,
29.2544,0.198125,70.2272,0.242719,0.015625,0.0619688,1.30621e+07,68352,1.76164e+06,1.30893e+06,2.44112e+09,3.23418e+06,5.60901e+08,1.80258e+10,0,0,
27.7336,0.228781,71.3429,0.624813,0.0117188,0.0583125,1.51949e+07,158208,667291,626829,2.43721e+09,3.25133e+06,5.67522e+08,1.80231e+10,0,0,
26.8735,0.210719,72.3853,0.464281,0,0.0663438,1.24557e+07,143616,948796,623277,2.43682e+09,3.26093e+06,5.72636e+08,1.80184e+10,0,0,
27.9378,0.21325,71.3307,0.421312,0.0115,0.0856563,1.47315e+07,144896,1.46748e+06,983805,2.4365e+09,3.2736e+06,5.78963e+08,1.80124e+10,0,0,
28.4705,0.296656,70.7847,0.385813,0,0.0624688,1.30821e+07,179712,1.7214e+06,1.99985e+06,2.43559e+09,3.28486e+06,5.84557e+08,1.80077e+10,0,0,
28.6821,0.234062,70.5562,0.438,0.00390625,0.0858125,1.63935e+07,49152,2.18929e+06,2.88954e+06,2.43468e+09,3.29754e+06,5.91759e+08,1.80013e+10,0,0,
30.3517,0.212688,68.8584,0.487719,0.0078125,0.0817812,1.75032e+07,95488,2.40518e+06,2.68465e+06,2.43384e+09,3.3111e+06,5.99338e+08,1.79946e+10,0,0,
28.808,0.222062,70.5212,0.386531,0,0.0623125,1.25683e+07,72192,1.27054e+06,1.20689e+06,2.43367e+09,3.32326e+06,6.04617e+08,1.79895e+10,0,0,
28.2507,0.187,71.0908,0.413156,0.0078125,0.0506875,1.05224e+07,91136,706139,497325,2.43292e+09,3.33286e+06,6.0888e+08,1.79859e+10,0,0,
27.1552,0.198,72.0036,0.557813,0.0195312,0.0659375,1.25202e+07,120832,1.18966e+06,747925,2.4326e+09,3.34157e+06,6.14152e+08,1.7981e+10,0,0,
27.4439,0.233781,71.7921,0.456312,0.003875,0.070125,1.42508e+07,34816,1.87812e+06,1.22888e+06,2.43298e+09,3.35283e+06,6.20253e+08,1.79745e+10,0,0,
27.8885,0.230344,71.3611,0.438281,0.00390625,0.078125,1.44666e+07,77312,1.49084e+06,1.91081e+06,2.43238e+09,3.37011e+06,6.26419e+08,1.79689e+10,0,0,
27.8302,0.245969,71.6782,0.148062,0.0117188,0.085875,1.60745e+07,80640,2.32422e+06,2.77729e+06,2.43221e+09,3.38253e+06,6.33409e+08,1.79621e+10,0,0,
30.4081,0.277,69.0888,0.144344,0.0078125,0.074125,1.74956e+07,109568,2.33472e+06,2.59436e+06,2.43269e+09,3.39277e+06,6.41167e+08,1.79538e+10,0,0,
29.1515,0.178437,70.4329,0.1715,0.00390625,0.0617813,1.36735e+07,111616,1.1002e+06,1.20788e+06,2.43438e+09,3.4025e+06,6.46974e+08,1.79463e+10,0,0,
28.5874,0.226062,70.0049,1.12328,0.00384375,0.0545312,1.05441e+07,95744,544942,678813,2.43448e+09,3.47226e+06,6.51182e+08,1.7942e+10,0,0,
28.0314,0.290656,67.8182,3.76722,0.0191875,0.0735312,1.0505e+07,144896,594828,313660,2.4312e+09,3.80506e+06,6.55074e+08,1.7941e+10,0,0,
27.4299,0.268687,69.0361,3.16037,0.0117188,0.0935,1.2866e+07,159488,1.78758e+06,609995,2.43188e+09,4.08243e+06,6.60146e+08,1.7935e+10,0,0,
27.3978,0.29625,70.5661,1.65825,0,0.0818438,1.57297e+07,140544,2.33322e+06,2.62379e+06,2.43191e+09,4.21069e+06,6.66949e+08,1.7928e+10,0,0,
27.8244,0.292656,70.0874,1.69806,0.015625,0.082,1.75163e+07,271872,2.58593e+06,2.98462e+06,2.43156e+09,4.35533e+06,6.74611e+08,1.79206e+10,0,0,
28.9223,0.24975,69.306,1.45172,0,0.0702813,1.44169e+07,49664,1.8164e+06,2.19626e+06,2.43141e+09,4.46797e+06,6.80685e+08,1.79145e+10,0,0,
28.6499,0.177469,70.6068,0.492063,0.0117188,0.0620938,1.57501e+07,426240,1.08023e+06,1.32535e+06,2.43115e+09,4.5079e+06,6.87425e+08,1.7908e+10,0,0,
28.383,0.245844,70.8289,0.491625,0,0.0507812,1.35708e+07,85504,837777,951784,2.43097e+09,4.52787e+06,6.93153e+08,1.79024e+10,0,0,
28.2648,0.245844,71.0212,0.394062,0.0117188,0.0625,1.0878e+07,104704,501031,260528,2.43077e+09,4.56154e+06,6.9757e+08,1.78982e+10,0,0,
27.508,0.179469,71.8202,0.418438,0,0.074125,9.69779e+06,121856,1.43923e+06,740594,2.43156e+09,4.59456e+06,7.01519e+08,1.78934e+10,0,0,
27.9489,0.260281,71.5101,0.191281,0,0.089625,1.54463e+07,15360,2.42495e+06,2.57458e+06,2.43127e+09,4.60608e+06,7.08079e+08,1.78871e+10,0,0,
27.1025,0.222281,72.5,0.0895625,0.0194687,0.06625,1.63712e+07,95232,2.93485e+06,2.68317e+06,2.43077e+09,4.62131e+06,7.15205e+08,1.78805e+10,0,0,
28.8708,0.21475,70.7703,0.054625,0.0116875,0.0780312,1.48803e+07,97280,1.57182e+06,1.89413e+06,2.43049e+09,4.63424e+06,7.21649e+08,1.78743e+10,0,0,
28.2586,0.222344,71.4178,0.039,0.0117188,0.05075,1.43721e+07,83712,1.11871e+06,1.63759e+06,2.43003e+09,4.64525e+06,7.27792e+08,1.78686e+10,0,0,
28.4431,0.198,71.1603,0.124844,0.00390625,0.0699375,1.36919e+07,175616,977745,1.06715e+06,2.42957e+09,4.6551e+06,7.33499e+08,1.78634e+10,0,0,
28.0204,0.195219,71.6245,0.0898125,0.0078125,0.0625,1.22135e+07,41216,876203,345238,2.43144e+09,4.66496e+06,7.3875e+08,1.78562e+10,0,0,
27.7849,0.226312,71.708,0.198969,0,0.082,1.06813e+07,87552,1.719e+06,1.13673e+06,2.43114e+09,4.72192e+06,7.43028e+08,1.78522e+10,0,0,
28.569,0.230313,71.0291,0.078,0,0.09375,1.41453e+07,215296,2.16325e+06,2.30265e+06,2.43078e+09,4.75558e+06,7.48991e+08,1.78466e+10,0,0,
27.5071,0.261531,71.9778,0.160031,0.0117188,0.082,1.59145e+07,139776,2.43999e+06,2.66743e+06,2.4303e+09,4.79283e+06,7.55877e+08,1.78401e+10,0,0,
28.7544,0.230156,70.8517,0.0702813,0.0117188,0.082,1.47049e+07,228608,1.73281e+06,2.13721e+06,2.43006e+09,4.82406e+06,7.62248e+08,1.7834e+10,0,0,
28.1296,0.218375,70.6441,0.945656,0.00390625,0.0584375,1.38813e+07,84224,1.38271e+06,1.21532e+06,2.43031e+09,4.94272e+06,7.67914e+08,1.78279e+10,0,0,
28.953,0.245688,68.6263,2.08931,0.00390625,0.0819688,1.33056e+07,213760,841316,1.05024e+06,2.43081e+09,5.16314e+06,7.73429e+08,1.78217e+10,0,0,
28.1639,0.265469,69.7966,1.71162,0.0078125,0.0546875,1.46278e+07,214272,902862,561967,2.43167e+09,5.32083e+06,7.79609e+08,1.78145e+10,0,0,
