"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
32.9917,2.53153,35.5565,28.4459,0.039,0.435281,2.05693e+08,25856,71373.7,93161.9,5.53754e+09,6.58931e+06,3.85737e+09,1.16296e+10,0,0,
36.5563,2.89881,33.5882,26.5234,0.0195312,0.41375,1.83061e+08,143360,182569,161360,5.01157e+09,6.68966e+06,3.94689e+09,1.20659e+10,0,0,
44.9007,3.10731,30.6291,20.9062,0.041625,0.415125,1.65723e+08,279040,148493,146048,4.6259e+09,6.78758e+06,4.0256e+09,1.23728e+10,0,0,
53.5178,3.54619,23.4104,19.1127,0.0389687,0.374031,1.44157e+08,163840,164738,172424,4.22702e+09,6.87885e+06,4.09756e+09,1.26996e+10,0,0,
59.9922,3.64506,20.4491,15.5391,0.0425625,0.332187,1.27466e+08,415232,189305,216324,3.78268e+09,6.96077e+06,4.15825e+09,1.30832e+10,0,0,
64.1213,4.16184,18.4479,12.9049,0.0233437,0.34075,1.11693e+08,279552,151754,147309,3.45051e+09,7.03142e+06,4.21261e+09,1.33609e+10,0,0,
71.1353,3.63653,14.0412,10.8322,0.034375,0.320469,1.04009e+08,166912,147551,130045,3.29863e+09,7.09811e+06,4.26211e+09,1.34632e+10,0,0,
74.4332,4.11413,12.5031,8.56912,0.0387813,0.341875,1.10756e+08,766720,143126,103602,3.22e+09,7.17414e+06,4.31634e+09,1.34876e+10,0,0,
75.6212,4.16244,12.3696,7.45356,0.031125,0.362375,1.09279e+08,578816,329621,112281,3.19274e+09,7.24122e+06,4.36946e+09,1.34616e+10,0,0,
75.6266,3.50938,11.5418,8.8815,0.038625,0.402281,1.15703e+08,275968,284721,115480,3.25498e+09,7.31507e+06,4.42678e+09,1.3342e+10,0,0,
70.3902,3.59553,15.3505,10.217,0.0388437,0.407906,1.27466e+08,292352,139684,86235.3,3.32183e+09,7.38816e+06,4.48988e+09,1.3212e+10,0,0,
61.631,3.31428,22.4779,12.1243,0.0307812,0.421469,1.41437e+08,109568,119910,80143.9,3.46579e+09,7.4679e+06,4.56108e+09,1.29967e+10,0,0,
54.1292,3.53459,27.559,14.2823,0.027375,0.467531,1.70217e+08,610048,148637,128076,3.64967e+09,7.57146e+06,4.64594e+09,1.27279e+10,0,0,
49.6357,2.85884,30.7363,16.2113,0.05075,0.507062,1.92484e+08,487424,113632,74519.5,3.79613e+09,7.67885e+06,4.74324e+09,1.2484e+10,0,0,
42.6833,2.79612,35.3239,18.5971,0.035,0.564656,2.03883e+08,63488,72124.8,71883.5,3.8607e+09,7.7865e+06,4.84392e+09,1.23187e+10,0,0,
35.7194,2.65797,41.9409,19.1008,0.039,0.541969,2.09677e+08,142080,91394.4,70214.2,3.89049e+09,7.89299e+06,4.94837e+09,1.21843e+10,0,0,
33.1281,2.75672,43.6223,19.9168,0.0427813,0.533437,2.13466e+08,20480,99645.6,66575.5,3.94088e+09,8.00397e+06,5.05379e+09,1.20284e+10,0,0,
31.9492,2.38772,46.7279,18.4202,0.0234375,0.491469,2.10405e+08,279808,37209.7,45926.3,4.02568e+09,8.11379e+06,5.15678e+09,1.18405e+10,0,0,
33.5173,2.42866,43.2986,20.2187,0.03125,0.50575,2.07619e+08,313856,41680.7,52857.9,4.0158e+09,8.22554e+06,5.25959e+09,1.17475e+10,0,0,
31.3951,2.65359,44.7217,20.6449,0.0429688,0.541906,2.04409e+08,48384,93979.7,77029.1,3.9397e+09,8.33242e+06,5.36143e+09,1.17216e+10,0,0,
31.3806,2.66978,45.3418,20.0549,0.0428437,0.509813,2.04192e+08,24576,95129.8,103477,3.94576e+09,8.43827e+06,5.46166e+09,1.16152e+10,0,0,
33.7215,2.42837,45.2279,18.1381,0.018875,0.465313,2.02086e+08,29184,73029,71751.2,3.94322e+09,8.544e+06,5.56224e+09,1.15171e+10,0,0,
36.0654,2.335,42.8945,18.1942,0.0350625,0.475687,1.98913e+08,281600,95017.5,74731,3.93343e+09,8.64653e+06,5.65961e+09,1.14294e+10,0,0,
36.3092,2.71641,43.591,16.8658,0.0388437,0.479,1.87198e+08,282112,94117.2,86834.2,3.84664e+09,8.7529e+06,5.75224e+09,1.14235e+10,0,0,
36.7591,2.61322,43.6537,16.433,0.038875,0.502125,1.89682e+08,108032,99919.8,109343,3.7748e+09,8.85107e+06,5.84472e+09,1.14027e+10,0,0,
38.4094,2.62659,44.5211,13.9334,0.0390625,0.470406,1.82966e+08,104192,117761,99718.2,3.70971e+09,8.94554e+06,5.93561e+09,1.13768e+10,0,0,
38.8479,2.78062,45.6683,12.185,0.0506875,0.467656,1.63285e+08,61696,151282,144713,3.58585e+09,9.0391e+06,6.01363e+09,1.14226e+10,0,0,
40.1768,2.81525,45.9661,10.5467,0.0351562,0.460094,1.32692e+08,218880,142593,171257,3.25336e+09,9.12166e+06,6.07941e+09,1.16892e+10,0,0,
43.159,2.71909,44.6572,9.04097,0.0273438,0.396563,1.31083e+08,344576,136101,121793,3.18863e+09,9.19974e+06,6.14366e+09,1.16896e+10,0,0,
48.7721,3.04981,39.2394,8.49006,0.0429062,0.405781,1.26364e+08,307456,113584,122521,3.20388e+09,9.2727e+06,6.20564e+09,1.16123e+10,0,0,
47.6025,2.84934,39.7333,9.41719,0.0195312,0.378281,1.33963e+08,129024,97754.1,105743,3.22384e+09,9.36051e+06,6.27233e+09,1.15256e+10,0,0,
46.4039,2.74662,39.8976,10.5391,0.0271875,0.385562,1.37541e+08,201728,109804,80777.8,3.29379e+09,9.44166e+06,6.34058e+09,1.13873e+10,0,0,
43.4241,2.88153,42.0533,11.1692,0.0468438,0.425094,1.54994e+08,146176,89214.5,79102,3.30255e+09,9.52947e+06,6.41724e+09,1.13018e+10,0,0,
40.6395,2.67122,43.0401,13.1457,0.0351562,0.468156,1.78974e+08,310272,70822.3,88018.2,3.33838e+09,9.62906e+06,6.50621e+09,1.11769e+10,0,0,
37.4053,2.54016,43.7742,15.7913,0.0311875,0.457937,1.73899e+08,385536,90048,76180.5,3.31884e+09,9.72442e+06,6.59169e+09,1.11108e+10,0,0,
33.2499,2.46462,47.3022,16.4832,0.0314375,0.468688,1.71322e+08,152832,57863.7,62976.7,3.34242e+09,9.81594e+06,6.67733e+09,1.10015e+10,0,0,
31.8177,2.50016,49.1243,16.0662,0.0234375,0.468188,1.7562e+08,105216,167823,720109,3.44134e+09,9.90746e+06,6.76387e+09,1.0816e+10,0,0,
30.0086,2.3215,50.0487,17.1337,0.0390625,0.448656,1.83642e+08,291328,1.33544e+06,1.60501e+06,3.55894e+09,1.00068e+07,6.85605e+09,1.06061e+10,0,0,
27.031,2.08697,51.8848,18.5291,0.0273438,0.440938,1.88391e+08,346368,2.07896e+06,2.08834e+06,3.65567e+09,1.01071e+07,6.94942e+09,1.04159e+10,0,0,
