"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
18.3292,1.59575,45.8044,33.744,0.0390625,0.487656,1.88493e+08,5632,6.18533e+06,6.70491e+06,5.85696e+09,6.51238e+06,3.60809e+09,1.15595e+10,0,0,
15.9337,1.29553,47.4048,34.8781,0.0273438,0.460562,1.88264e+08,77312,6.7388e+06,6.45351e+06,5.84e+09,6.61248e+06,3.70019e+09,1.14843e+10,0,0,
16.5335,1.32228,47.036,34.5856,0.0273125,0.495188,1.8707e+08,132608,5.84361e+06,5.69471e+06,5.82492e+09,6.71078e+06,3.79217e+09,1.14073e+10,0,0,
18.7797,1.56844,45.8305,33.3181,0.0234375,0.479938,1.84554e+08,76800,5.77277e+06,5.62177e+06,5.80355e+09,6.80525e+06,3.88316e+09,1.13376e+10,0,0,
15.955,1.26447,49.6286,32.6445,0.035125,0.472156,1.81602e+08,126720,6.02918e+06,5.78648e+06,5.79138e+09,6.8983e+06,3.97426e+09,1.12585e+10,0,0,
15.1682,1.32256,49.2568,33.7219,0.0390313,0.491594,1.81839e+08,117504,6.85723e+06,6.55625e+06,5.80756e+09,7.00109e+06,4.06244e+09,1.11541e+10,0,0,
17.1655,1.6395,45.9373,34.758,0.0351562,0.464563,1.83063e+08,109824,6.28868e+06,6.62684e+06,5.8202e+09,7.09862e+06,4.15204e+09,1.10518e+10,0,0,
15.1499,1.256,49.1004,33.971,0.0273438,0.495313,1.77703e+08,131840,6.27278e+06,6.48193e+06,5.82758e+09,7.1959e+06,4.24059e+09,1.09557e+10,0,0,
15.0751,1.37697,48.563,34.4855,0.03125,0.468156,1.77336e+08,42752,6.12247e+06,6.00458e+06,5.85221e+09,7.28768e+06,4.32924e+09,1.08423e+10,0,0,
18.5557,1.6035,46.2378,33.0843,0.0351562,0.483781,1.82284e+08,64000,5.9525e+06,6.65156e+06,5.85968e+09,7.38112e+06,4.41739e+09,1.07466e+10,0,0,
15.1827,1.24091,49.8156,33.2498,0.03125,0.479844,1.81222e+08,99072,6.40147e+06,5.71042e+06,5.86161e+09,7.4743e+06,4.50744e+09,1.06546e+10,0,0,
14.6984,1.22544,49.0337,34.5585,0.0351562,0.448844,1.80037e+08,34304,6.37546e+06,6.51954e+06,5.86418e+09,7.56864e+06,4.5965e+09,1.05628e+10,0,0,
16.5011,1.51781,50.6418,30.8438,0.015625,0.479906,1.799e+08,89088,5.67329e+06,5.79889e+06,5.86691e+09,7.66502e+06,4.68769e+09,1.04688e+10,0,0,
15.052,1.24141,50.234,32.973,0.0390625,0.460656,1.81447e+08,26112,6.07384e+06,6.0583e+06,5.86919e+09,7.75962e+06,4.77519e+09,1.03789e+10,0,0,
14.8338,1.21312,53.775,29.6517,0.046875,0.479656,1.82986e+08,6912,6.2629e+06,5.7844e+06,5.86942e+09,7.85459e+06,4.86831e+09,1.02855e+10,0,0,
16.5689,1.53391,50.7804,30.617,0.0234375,0.476094,1.83215e+08,10752,5.54191e+06,6.03263e+06,5.87287e+09,7.94739e+06,4.9563e+09,1.0194e+10,0,0,
16.8499,1.40759,50.5206,30.6993,0.0429063,0.479719,1.80638e+08,47104,5.28815e+06,5.7611e+06,5.83434e+09,8.04301e+06,5.04787e+09,1.01408e+10,0,0,
14.952,1.27253,53.5084,29.8182,0.0195,0.429437,1.83077e+08,73728,5.60886e+06,5.22223e+06,5.7723e+09,8.13888e+06,5.1348e+09,1.01159e+10,0,0,
18.0287,1.63094,50.1692,29.6288,0.0195312,0.522906,1.84103e+08,26880,5.67882e+06,5.5583e+06,5.75626e+09,8.23565e+06,5.22675e+09,1.00398e+10,0,0,
18.1151,1.51797,51.7177,28.1731,0.035125,0.440906,1.79398e+08,44800,6.80734e+06,5.74641e+06,5.72364e+09,8.33024e+06,5.31542e+09,9.9837e+09,0,0,
21.9922,1.71591,48.0026,27.7979,0.0390625,0.452406,1.76322e+08,195840,5.14827e+06,6.28389e+06,5.66909e+09,8.4215e+06,5.40091e+09,9.95266e+09,0,0,
28.299,1.95759,40.4227,28.841,0.0350625,0.444688,1.71575e+08,113408,5.92022e+06,5.64687e+06,5.67411e+09,8.51366e+06,5.48746e+09,9.861e+09,0,0,
29.1408,1.82612,41.1664,27.3682,0.0390625,0.459531,1.72126e+08,158976,5.65376e+06,5.4764e+06,5.62753e+09,8.60698e+06,5.57118e+09,9.82377e+09,0,0,
27.2009,1.61812,42.9668,27.7266,0.023375,0.464219,1.63809e+08,66816,6.10526e+06,5.96702e+06,5.6328e+09,8.69338e+06,5.65215e+09,9.73744e+09,0,0,
26.8374,1.83831,41.858,29.0096,0.0273438,0.429344,1.64402e+08,178176,5.00597e+06,5.60229e+06,5.658e+09,8.77747e+06,5.73373e+09,9.63058e+09,0,0,
25.8983,1.6695,45.4977,26.4273,0.0507812,0.4565,1.65747e+08,220672,6.14873e+06,5.66011e+06,5.62675e+09,8.87757e+06,5.8167e+09,9.57875e+09,0,0,
