"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
39.8268,4.49734,53.942,1.52844,0.0234062,0.182188,6.17779e+06,6.02429e+07,94864.8,112349,1.3422e+09,1.06239e+07,3.64636e+08,1.93136e+10,0,0,6.83315e+06,2.14693e+10,
58.0693,7.5955,31.0987,2.8925,0.0347187,0.309219,5.86522e+06,9.53928e+07,241208,118611,1.50551e+09,1.06752e+07,3.6796e+08,1.91469e+10,0,0,6.83315e+06,2.14693e+10,
82.1076,8.98797,7.9335,0.711844,0.0225625,0.236531,5.01427e+06,5.08908e+07,219829,137013,1.67232e+09,1.07046e+07,3.73026e+08,1.8975e+10,0,0,6.83315e+06,2.14693e+10,
93.0858,3.71088,2.87731,0.2065,0.0114687,0.108031,8.21094e+06,2.39688e+07,103476,102121,1.863e+09,1.07195e+07,3.76339e+08,1.8781e+10,0,0,6.83315e+06,2.14693e+10,
92.6989,3.782,2.723,0.679719,0.0117188,0.104719,1.44742e+07,5.55878e+06,42216.7,59876.8,2.13056e+09,1.07365e+07,3.83362e+08,1.85064e+10,0,0,6.83315e+06,2.14693e+10,
94.2363,4.19937,1.27297,0.162969,0.0194062,0.108937,1.97571e+07,8.66048e+06,157426,89071.3,2.3955e+09,1.07677e+07,3.96559e+08,1.82283e+10,0,0,6.83315e+06,2.14693e+10,
92.6706,3.52609,3.44144,0.265375,0.00740625,0.0890937,2.02207e+07,5.75027e+06,123977,117702,2.45674e+09,1.08076e+07,4.12474e+08,1.81511e+10,0,0,6.83315e+06,2.14693e+10,
90.8494,4.6415,4.29484,0.0679687,0.0155937,0.130906,2.41564e+07,4.96973e+06,149293,177968,2.50553e+09,1.08613e+07,4.33375e+08,1.80813e+10,0,0,6.83315e+06,2.14693e+10,
89.9127,5.15269,4.34931,0.39275,0.0229687,0.169656,4.52756e+07,93696,296247,254704,2.68152e+09,1.09253e+07,4.6756e+08,1.78711e+10,0,0,6.83315e+06,2.14693e+10,
88.2092,5.91266,4.9215,0.614688,0.04525,0.296719,8.45425e+07,1.61114e+07,481103,609949,2.91474e+09,1.10214e+07,5.19336e+08,1.7586e+10,0,0,6.83315e+06,2.14693e+10,
88.5235,6.221,4.41819,0.494063,0.0389063,0.304344,7.13088e+07,2.93476e+07,437918,390753,3.13174e+09,1.11284e+07,5.87061e+08,1.73012e+10,0,0,6.83315e+06,2.14693e+10,
76.1918,5.75716,16.7523,1.023,0.0232812,0.252594,3.34016e+07,4.80236e+07,304754,316529,2.40956e+09,1.12284e+07,6.3962e+08,1.79707e+10,0,0,6.83315e+06,2.14693e+10,
69.8317,5.29113,23.6786,0.814937,0.0385313,0.345156,7.62778e+06,7.27158e+07,2.52881e+06,1.41559e+06,1.80113e+09,1.12908e+07,6.59533e+08,1.85591e+10,0,0,6.83315e+06,2.14693e+10,
76.4847,6.46275,16.2775,0.206156,0.0509375,0.518094,5.49888e+06,7.12371e+07,3.48536e+06,4.25294e+06,1.68339e+09,1.13262e+07,6.63924e+08,1.86724e+10,0,0,6.83315e+06,2.14693e+10,
89.5388,4.39447,5.52072,0.07025,0.0350937,0.440812,8.46208e+06,2.49434e+07,8.44498e+06,7.01495e+06,1.84889e+09,1.13519e+07,6.67971e+08,1.85029e+10,0,0,6.83315e+06,2.14693e+10,
92.5667,4.53766,2.22281,0.08575,0.0615938,0.525781,1.14004e+07,4.69862e+06,9.88991e+06,7.49903e+06,2.02805e+09,1.13733e+07,6.74698e+08,1.8317e+10,0,0,6.83315e+06,2.14693e+10,
90.9191,4.39263,4.04291,0.0929375,0.041125,0.511406,2.19031e+07,1.86854e+06,1.12605e+07,9.99903e+06,2.29827e+09,1.14058e+07,6.86682e+08,1.80347e+10,0,0,6.83315e+06,2.14693e+10,
90.884,3.92687,4.715,0.136813,0.0300312,0.307438,2.63158e+07,9.54547e+06,4.49212e+06,7.18534e+06,2.52663e+09,1.14484e+07,7.05186e+08,1.77878e+10,0,0,6.83315e+06,2.14693e+10,
88.9225,4.73741,5.83297,0.131812,0.0349687,0.340531,2.76623e+07,1.96396e+07,3.00685e+06,2.71621e+06,2.62343e+09,1.15017e+07,7.31645e+08,1.76645e+10,0,0,6.83315e+06,2.14693e+10,
85.8036,4.89756,8.40841,0.395437,0.0505937,0.444562,4.01608e+07,3.36832e+07,4.88299e+06,4.12824e+06,2.53392e+09,1.1564e+07,7.61433e+08,1.77242e+10,0,0,6.83315e+06,2.14693e+10,
84.9902,5.36531,8.64813,0.358031,0.0538125,0.584688,4.7596e+07,2.32369e+07,4.77859e+06,7.9124e+06,2.63294e+09,1.16413e+07,7.96751e+08,1.75898e+10,0,0,6.83315e+06,2.14693e+10,
83.2412,6.023,9.41184,0.455281,0.0621563,0.806437,4.3906e+07,3.70015e+07,1.30155e+07,1.01851e+07,2.62608e+09,1.17295e+07,8.38044e+08,1.75552e+10,0,0,6.83315e+06,2.14693e+10,
81.246,6.25566,11.1055,0.613312,0.0699375,0.709438,4.20925e+07,3.40977e+07,1.05791e+07,1.15577e+07,2.51954e+09,1.18094e+07,8.76023e+08,1.76237e+10,0,0,6.83315e+06,2.14693e+10,
81.9006,5.16231,11.5935,0.525937,0.0661562,0.751469,2.39498e+07,3.53357e+07,1.08082e+07,9.41831e+06,2.27038e+09,1.18746e+07,9.05246e+08,1.78436e+10,0,0,6.83315e+06,2.14693e+10,
75.2989,4.85244,18.2716,1.09003,0.0465,0.440781,1.56529e+07,3.8487e+07,8.72996e+06,7.48605e+06,2.09066e+09,1.19199e+07,9.2276e+08,1.80057e+10,0,0,6.83315e+06,2.14693e+10,
75.6733,4.63056,18.1542,1.17047,0.0349375,0.336719,1.78412e+07,1.4783e+07,2.82667e+06,4.53659e+06,2.13064e+09,1.1956e+07,9.34859e+08,1.79536e+10,0,0,6.83315e+06,2.14693e+10,
76.3612,4.97825,17.1241,1.24638,0.0197813,0.270219,1.60758e+07,1.2116e+07,2.53734e+06,2.88244e+06,2.25489e+09,1.19959e+07,9.47721e+08,1.78165e+10,0,0,6.83315e+06,2.14693e+10,
78.4594,5.24228,15.0935,0.857219,0.03075,0.317031,1.71359e+07,1.51107e+07,2.12823e+06,3.55129e+06,2.32786e+09,1.20338e+07,9.61576e+08,1.77296e+10,0,0,6.83315e+06,2.14693e+10,
76.4624,4.43069,18.1902,0.488625,0.0624062,0.36575,2.57892e+07,1.08178e+07,4.78405e+06,4.27717e+06,2.38911e+09,1.20742e+07,9.80529e+08,1.76494e+10,0,0,6.83315e+06,2.14693e+10,
72.9681,4.73053,20.8903,0.951937,0.038375,0.420906,3.00014e+07,1.23133e+07,4.19455e+06,5.46704e+06,2.55326e+09,1.21175e+07,1.00118e+09,1.74645e+10,0,0,6.83315e+06,2.14693e+10,
62.0481,3.83622,31.8073,1.96556,0.0195,0.323281,3.51619e+07,1.70304e+07,4.48877e+06,3.61607e+06,2.61808e+09,1.21714e+07,1.02943e+09,1.73714e+10,0,0,6.83315e+06,2.14693e+10,
59.4477,4.12422,33.8639,2.16012,0.0390313,0.365094,2.92452e+07,2.47747e+07,2.7447e+06,3.24945e+06,2.61846e+09,1.22231e+07,1.05358e+09,1.73468e+10,0,0,6.83315e+06,2.14693e+10,
59.9564,4.87991,32.6043,2.15278,0.0350937,0.371688,2.09884e+07,2.4418e+07,5.0449e+06,4.87481e+06,2.54351e+09,1.22701e+07,1.07326e+09,1.7402e+10,0,0,6.83315e+06,2.14693e+10,
56.6958,4.84722,34.8876,3.17309,0.0467812,0.349719,2.04946e+07,1.61725e+07,4.28222e+06,4.654e+06,2.43617e+09,1.23145e+07,1.09399e+09,1.74886e+10,0,0,6.83315e+06,2.14693e+10,
54.6389,5.0645,37.2474,2.64866,0.0233437,0.377312,1.53088e+07,1.437e+07,5.10528e+06,5.10853e+06,2.36627e+09,1.23528e+07,1.11001e+09,1.75424e+10,0,0,6.83315e+06,2.14693e+10,
62.0835,4.89647,30.4188,2.16228,0.0387813,0.399969,1.41942e+07,2.54106e+07,6.32717e+06,6.5096e+06,2.28142e+09,1.23887e+07,1.12302e+09,1.76143e+10,0,0,6.83315e+06,2.14693e+10,
55.3602,3.84172,37.6963,2.69619,0.0430313,0.362656,1.58093e+07,1.47802e+07,4.56143e+06,5.76608e+06,2.2485e+09,1.24201e+07,1.13344e+09,1.76367e+10,0,0,6.83315e+06,2.14693e+10,
56.4023,4.41322,36.8086,2.00075,0.0297812,0.345281,1.16276e+07,1.54532e+07,4.88811e+06,4.94746e+06,2.34403e+09,1.24512e+07,1.14305e+09,1.75315e+10,0,0,6.83315e+06,2.14693e+10,
65.3543,4.14656,28.6649,1.22719,0.057125,0.550125,2.27311e+07,8.98074e+06,7.8402e+06,6.91268e+06,2.43353e+09,1.24878e+07,1.15706e+09,1.7428e+10,0,0,6.83315e+06,2.14693e+10,
66.6176,4.78634,26.8968,0.948,0.0699687,0.681469,2.88292e+07,1.99043e+07,1.29223e+07,1.10143e+07,2.5453e+09,1.25344e+07,1.17804e+09,1.72952e+10,0,0,6.83315e+06,2.14693e+10,
64.2035,4.38663,29.4526,1.29694,0.0505312,0.609969,2.57224e+07,1.94391e+07,8.80914e+06,1.09038e+07,2.57176e+09,1.25896e+07,1.20185e+09,1.72449e+10,0,0,6.83315e+06,2.14693e+10,
59.3272,4.69222,33.2062,2.17475,0.054625,0.545344,3.09873e+07,2.19899e+07,8.72691e+06,9.58731e+06,2.46882e+09,1.26483e+07,1.22851e+09,1.73211e+10,0,0,6.83315e+06,2.14693e+10,
56.2776,4.63916,36.8053,1.68166,0.0429375,0.553406,3.46053e+07,2.52088e+07,5.95033e+06,8.41766e+06,2.4122e+09,1.27011e+07,1.25556e+09,1.73506e+10,0,0,6.83315e+06,2.14693e+10,
51.0779,4.11294,41.7429,2.62556,0.0273438,0.413562,1.9689e+07,1.12781e+07,7.49346e+06,8.1841e+06,2.4189e+09,1.27373e+07,1.27476e+09,1.73247e+10,0,0,6.83315e+06,2.14693e+10,
44.5568,3.23366,48.6668,3.08159,0.035125,0.426188,1.25504e+07,1.8665e+07,7.87474e+06,4.9066e+06,2.38253e+09,1.27748e+07,1.29113e+09,1.73447e+10,0,0,6.83315e+06,2.14693e+10,
51.3741,3.82841,42.1862,2.12453,0.05075,0.436156,9.16275e+06,2.2196e+07,5.89158e+06,6.60038e+06,2.24121e+09,1.27983e+07,1.29748e+09,1.74796e+10,0,0,6.83315e+06,2.14693e+10,
55.7655,4.513,37.4578,1.48075,0.0503437,0.73275,1.35199e+07,2.70874e+07,1.01478e+07,1.06192e+07,2.20848e+09,1.28329e+07,1.30691e+09,1.75029e+10,0,0,6.83315e+06,2.14693e+10,
64.5302,4.66197,28.7915,1.22506,0.06975,0.721437,1.69608e+07,1.03363e+07,1.22014e+07,1.22815e+07,2.26366e+09,1.28673e+07,1.3167e+09,1.74379e+10,0,0,6.83315e+06,2.14693e+10,
65.4963,4.98128,27.1945,1.57794,0.0465938,0.703469,1.64769e+07,8.9129e+06,1.16981e+07,1.21452e+07,2.3767e+09,1.28987e+07,1.32881e+09,1.73127e+10,0,0,6.83315e+06,2.14693e+10,
69.4717,4.72962,24.5568,0.682469,0.0465312,0.513062,1.567e+07,1.36026e+07,1.23118e+07,1.0389e+07,2.44118e+09,1.29302e+07,1.3416e+09,1.72354e+10,0,0,6.83315e+06,2.14693e+10,
74.4137,4.69119,19.925,0.417781,0.046625,0.505875,2.20841e+07,8.78464e+06,8.49774e+06,8.26597e+06,2.52485e+09,1.29659e+07,1.35631e+09,1.7137e+10,0,0,6.83315e+06,2.14693e+10,
69.5038,3.46356,25.1407,1.34028,0.0423437,0.5095,1.93736e+07,1.6428e+07,1.01234e+07,5.87131e+06,2.58201e+09,1.30015e+07,1.37311e+09,1.7063e+10,0,0,6.83315e+06,2.14693e+10,
63.6546,3.73834,30.9267,1.22131,0.0385625,0.420531,1.91519e+07,1.09138e+07,7.42922e+06,6.64579e+06,2.66435e+09,1.30413e+07,1.3883e+09,1.69654e+10,0,0,6.83315e+06,2.14693e+10,
58.9426,3.46797,35.1652,2.0295,0.0351562,0.359531,2.2146e+07,1.29418e+07,4.25025e+06,6.69971e+06,2.72715e+09,1.30766e+07,1.40434e+09,1.68865e+10,0,0,6.83315e+06,2.14693e+10,
57.4273,3.81884,36.4965,1.85425,0.0390625,0.364031,2.08573e+07,9.95968e+06,4.66993e+06,5.05016e+06,2.72602e+09,1.31133e+07,1.41989e+09,1.68721e+10,0,0,6.83315e+06,2.14693e+10,
54.3349,3.97616,38.9072,2.26081,0.042625,0.478156,2.20797e+07,1.52975e+07,4.86424e+06,6.25977e+06,2.74097e+09,1.315e+07,1.43593e+09,1.6841e+10,0,0,6.83315e+06,2.14693e+10,
64.7458,5.2125,27.1977,2.01313,0.0429375,0.788,4.06917e+07,2.65779e+07,1.10528e+07,9.95341e+06,2.81236e+09,1.3211e+07,1.46589e+09,1.67396e+10,0,0,6.83315e+06,2.14693e+10,
62.7593,7.99259,27.0034,1.20919,0.0809688,0.954625,2.89989e+07,2.56451e+07,1.44449e+07,1.44934e+07,2.75073e+09,1.32666e+07,1.49241e+09,1.67747e+10,0,0,6.83315e+06,2.14693e+10,
59.6587,6.89291,30.1621,2.31297,0.0701563,0.903125,1.86038e+07,4.05865e+07,1.81234e+07,1.67188e+07,2.52377e+09,1.33236e+07,1.51787e+09,1.69761e+10,0,0,6.83315e+06,2.14693e+10,
54.4474,6.62541,35.1069,3.03312,0.074,0.71325,1.439e+07,2.11026e+07,1.15603e+07,1.27667e+07,2.3928e+09,1.33556e+07,1.52731e+09,1.70976e+10,0,0,6.83315e+06,2.14693e+10,
58.5623,6.58938,32.189,1.90431,0.0429688,0.712,1.49852e+07,1.02098e+07,1.05679e+07,1.14829e+07,2.49256e+09,1.33914e+07,1.53792e+09,1.69872e+10,0,0,6.83315e+06,2.14693e+10,
62.7971,4.4765,30.3959,1.46309,0.0741875,0.793531,1.46012e+07,1.57315e+07,1.62606e+07,1.21503e+07,2.54735e+09,1.34252e+07,1.54942e+09,1.69209e+10,0,0,6.83315e+06,2.14693e+10,
66.3163,4.46616,28.1321,0.475281,0.0545313,0.555688,1.34024e+07,1.11762e+07,1.19027e+07,1.21688e+07,2.64731e+09,1.34532e+07,1.55881e+09,1.68115e+10,0,0,6.83315e+06,2.14693e+10,
57.7661,3.41359,37.0452,1.45553,0.0117188,0.308031,1.5594e+07,4.46925e+06,4.69482e+06,6.93883e+06,2.69029e+09,1.34785e+07,1.56976e+09,1.67576e+10,0,0,6.83315e+06,2.14693e+10,
55.1368,3.23816,39.6676,1.61469,0.039,0.304031,1.79133e+07,5.96403e+06,3.47078e+06,4.18582e+06,2.74019e+09,1.35034e+07,1.58002e+09,1.66974e+10,0,0,6.83315e+06,2.14693e+10,
53.5225,2.82984,41.8172,1.47144,0.0195312,0.339594,2.07439e+07,7.6055e+06,4.92814e+06,4.70881e+06,2.84689e+09,1.35364e+07,1.59482e+09,1.65758e+10,0,0,6.83315e+06,2.14693e+10,
51.2849,3.51797,42.5236,2.17631,0.0542812,0.44325,2.07276e+07,1.97345e+07,5.1469e+06,6.09377e+06,2.87364e+09,1.35766e+07,1.61297e+09,1.65309e+10,0,0,6.83315e+06,2.14693e+10,
52.3274,4.16013,40.652,2.09781,0.0545,0.708406,2.08778e+07,2.24044e+07,1.24904e+07,9.73531e+06,2.80478e+09,1.36145e+07,1.63031e+09,1.65824e+10,0,0,6.83315e+06,2.14693e+10,
59.2242,4.92797,33.2394,1.59119,0.0619062,0.955469,2.13558e+07,2.08768e+07,1.51519e+07,1.64728e+07,2.76686e+09,1.36545e+07,1.64707e+09,1.66035e+10,0,0,6.83315e+06,2.14693e+10,
63.5877,6.1825,28.2203,0.971969,0.0859063,0.952094,2.14659e+07,2.35999e+07,1.83605e+07,1.93869e+07,2.79345e+09,1.36955e+07,1.66524e+09,1.65587e+10,0,0,6.83315e+06,2.14693e+10,
64.8325,4.40131,28.76,1.205,0.0661875,0.734906,1.81153e+07,1.7972e+07,1.31051e+07,1.51868e+07,2.72675e+09,1.3737e+07,1.68087e+09,1.66097e+10,0,0,6.83315e+06,2.14693e+10,
64.3448,4.71641,29.2057,1.13959,0.046875,0.54675,1.93208e+07,1.7376e+07,9.29781e+06,1.03396e+07,2.80376e+09,1.37729e+07,1.69382e+09,1.65197e+10,0,0,6.83315e+06,2.14693e+10,
66.6109,4.30281,27.0742,1.39434,0.05425,0.563563,2.03315e+07,1.29841e+07,9.08571e+06,6.95033e+06,2.83854e+09,1.38084e+07,1.7089e+09,1.64698e+10,0,0,6.83315e+06,2.14693e+10,
59.5553,3.35959,34.838,1.77144,0.0351562,0.440563,1.3877e+07,1.00774e+07,6.88131e+06,5.50478e+06,2.88627e+09,1.38401e+07,1.72077e+09,1.64102e+10,0,0,6.83315e+06,2.14693e+10,
62.7048,5.22147,29.1836,2.24256,0.0462188,0.601469,2.49106e+07,1.48552e+07,7.54534e+06,6.8113e+06,2.98539e+09,1.38789e+07,1.73848e+09,1.62933e+10,0,0,6.83315e+06,2.14693e+10,
62.8744,5.57169,28.7105,2.10234,0.0624688,0.678875,2.3486e+07,1.23615e+07,1.0674e+07,9.32125e+06,3.02233e+09,1.39173e+07,1.75621e+09,1.62386e+10,0,0,6.83315e+06,2.14693e+10,
58.3456,4.36294,34.6804,1.54766,0.078125,0.985469,2.28938e+07,2.82094e+07,1.50602e+07,1.42097e+07,2.94638e+09,1.39629e+07,1.77715e+09,1.62936e+10,0,0,6.83315e+06,2.14693e+10,
49.7233,4.27997,42.9068,2.11266,0.0815625,0.89575,2.29204e+07,1.74177e+07,1.83188e+07,1.73775e+07,2.9098e+09,1.40055e+07,1.79403e+09,1.63133e+10,0,0,6.83315e+06,2.14693e+10,
54.5371,4.88044,37.8532,1.90703,0.04675,0.775625,1.61766e+07,1.6939e+07,1.55466e+07,1.50743e+07,2.91004e+09,1.4043e+07,1.80834e+09,1.62987e+10,0,0,6.83315e+06,2.14693e+10,
57.8349,6.14725,33.0976,2.04862,0.08175,0.789844,1.73975e+07,2.33431e+07,1.38304e+07,1.42706e+07,2.81784e+09,1.40763e+07,1.8219e+09,1.63773e+10,0,0,6.83315e+06,2.14693e+10,
61.2153,4.772,31.9122,1.15734,0.0610938,0.882188,1.78703e+07,1.43775e+07,1.42817e+07,1.62048e+07,2.84116e+09,1.41044e+07,1.83215e+09,1.63437e+10,0,0,6.83315e+06,2.14693e+10,
65.7279,5.78078,26.7339,0.807312,0.06925,0.880969,1.29298e+07,1.358e+07,1.44988e+07,1.44735e+07,2.88577e+09,1.41448e+07,1.84355e+09,1.62876e+10,0,0,6.83315e+06,2.14693e+10,
70.3863,6.10181,22.0712,0.544969,0.0585,0.837375,1.6928e+07,1.53618e+07,1.44028e+07,1.47793e+07,2.95207e+09,1.41848e+07,1.85523e+09,1.62096e+10,0,0,6.83315e+06,2.14693e+10,
73.4841,4.51075,20.3637,0.690156,0.082,0.869281,2.61491e+07,6.86822e+06,1.62661e+07,1.30657e+07,3.10269e+09,1.42214e+07,1.87072e+09,1.60434e+10,0,0,6.83315e+06,2.14693e+10,
73.3397,4.42594,21.097,0.421719,0.0578437,0.657969,2.47954e+07,1.87402e+07,1.30493e+07,1.05548e+07,3.21852e+09,1.42753e+07,1.89244e+09,1.59059e+10,0,0,6.83315e+06,2.14693e+10,
68.922,4.6415,24.9982,0.667187,0.054625,0.71675,2.78252e+07,2.11133e+07,8.47978e+06,1.14044e+07,3.18267e+09,1.43242e+07,1.91339e+09,1.59207e+10,0,0,6.83315e+06,2.14693e+10,
67.4453,4.64628,26.4071,0.573969,0.101219,0.826156,2.29629e+07,2.77094e+07,1.2045e+07,1.35131e+07,3.09755e+09,1.43718e+07,1.93303e+09,1.59861e+10,0,0,6.83315e+06,2.14693e+10,
63.3345,6.05569,28.6896,1.04947,0.058875,0.811937,1.50758e+07,1.94166e+07,1.33658e+07,1.44838e+07,3.05248e+09,1.4409e+07,1.94821e+09,1.6016e+10,0,0,6.83315e+06,2.14693e+10,
64.6453,4.47731,28.0114,1.89969,0.0819375,0.884781,2.12884e+07,1.41261e+07,1.49961e+07,1.43079e+07,3.10234e+09,1.44419e+07,1.96028e+09,1.5954e+10,0,0,6.83315e+06,2.14693e+10,
64.5211,4.62084,28.7207,1.27913,0.062375,0.795844,2.49866e+07,1.32157e+07,1.38371e+07,1.42717e+07,3.19126e+09,1.44837e+07,1.97895e+09,1.58464e+10,0,0,6.83315e+06,2.14693e+10,
60.6082,6.3085,30.5111,1.67294,0.0662187,0.833219,1.92502e+07,9.3609e+06,1.44956e+07,1.31381e+07,3.27056e+09,1.45194e+07,1.99354e+09,1.57525e+10,0,0,6.83315e+06,2.14693e+10,
63.3771,5.32125,28.7746,1.60628,0.0507812,0.870031,2.51796e+07,2.32041e+07,1.58997e+07,1.31745e+07,3.27649e+09,1.45654e+07,2.01252e+09,1.57275e+10,0,0,6.83315e+06,2.14693e+10,
58.2293,6.86694,32.7865,1.11353,0.0734375,0.930375,1.96874e+07,2.14313e+07,1.55959e+07,1.47143e+07,3.25244e+09,1.46084e+07,2.02966e+09,1.57344e+10,0,0,6.83315e+06,2.14693e+10,
58.5224,7.72519,31.8078,0.997562,0.070125,0.877094,2.32973e+07,1.75132e+07,1.38242e+07,1.54406e+07,3.22279e+09,1.46464e+07,2.04619e+09,1.57475e+10,0,0,6.83315e+06,2.14693e+10,
